leg_id,datetime,pivot_side,structure_label,pivot_price,price_change,pct_change,swing_direction,threshold_pct
271,2024-12-26 14:28:00,High,LH,69.69,0.28000000000000114,0.004034000864428844,Up,0.003
272,2024-12-26 20:11:00,Low,HL,69.45,-0.23999999999999488,-0.0034438226431338093,Down,0.003
273,2024-12-27 03:47:00,High,HH,69.88,0.4299999999999926,0.006191504679625481,Up,0.003
274,2024-12-27 04:16:00,Low,HL,69.66,-0.21999999999999886,-0.00314825414997133,Down,0.003
275,2024-12-27 09:53:00,High,HH,70.56,0.9000000000000057,0.012919896640827044,Up,0.003
276,2024-12-27 10:15:00,Low,HL,70.09,-0.46999999999999886,-0.006660997732426233,Down,0.003
277,2024-12-27 11:31:00,High,LH,70.51,0.4200000000000017,0.0059922956199172095,Up,0.003
278,2024-12-27 12:44:00,Low,HL,70.11,-0.4000000000000057,-0.005672954190894974,Down,0.003
279,2024-12-27 14:12:00,High,HH,70.74,0.6299999999999955,0.00898587933247752,Up,0.003
280,2024-12-27 15:46:00,Low,HL,70.16,-0.5799999999999983,-0.008199038733389896,Down,0.003
281,2024-12-29 21:00:00,High,HH,70.74,0.5799999999999983,0.008266818700114031,Up,0.003
282,2024-12-30 03:57:00,Low,HL,70.21,-0.5300000000000011,-0.007492225049476997,Down,0.003
283,2024-12-30 04:25:00,High,LH,70.68,0.4700000000000131,0.0066942031049710415,Up,0.003
284,2024-12-30 05:28:00,Low,HL,70.31,-0.37000000000000455,-0.0052348613469157534,Down,0.003
285,2024-12-30 07:36:00,High,HH,70.98,0.6700000000000017,0.009529227705874055,Up,0.003
286,2024-12-30 08:13:00,Low,HL,70.73,-0.25,-0.0035221189067342618,Down,0.003
287,2024-12-30 09:56:00,High,HH,71.28,0.5499999999999972,0.007776049766718529,Up,0.003
288,2024-12-30 10:05:00,Low,HL,70.98,-0.29999999999999716,-0.004208754208754217,Down,0.003
289,2024-12-30 10:40:00,High,HH,71.42,0.4399999999999977,0.006198929275852416,Up,0.003
290,2024-12-30 11:33:00,Low,LL,70.91,-0.5100000000000051,-0.007140856902828396,Down,0.003
291,2024-12-30 12:10:00,High,HH,71.54,0.6300000000000097,0.008884501480750373,Up,0.003
292,2024-12-30 14:22:00,Low,LL,70.79,-0.75,-0.01048364551299974,Down,0.003
293,2024-12-30 20:48:00,High,HH,71.58,0.789999999999992,0.011159768328859787,Up,0.003
294,2024-12-30 22:04:00,Low,HL,71.33,-0.25,-0.003492595697122125,Down,0.003
295,2024-12-31 01:53:00,High,HH,71.73,0.4000000000000057,0.005607738679377583,Up,0.003
296,2024-12-31 03:34:00,Low,HL,71.4,-0.3299999999999983,-0.00460058552906728,Down,0.003
297,2024-12-31 04:00:00,High,LH,71.64,0.23999999999999488,0.003361344537815114,Up,0.003
298,2024-12-31 05:04:00,Low,LL,71.36,-0.28000000000000114,-0.003908431044109428,Down,0.003
299,2024-12-31 07:12:00,High,HH,71.7,0.3400000000000034,0.004764573991031362,Up,0.003
300,2024-12-31 08:12:00,Low,LL,70.89,-0.8100000000000023,-0.011297071129707126,Down,0.003
301,2024-12-31 09:32:00,High,LH,71.57,0.6799999999999926,0.00959232613908867,Up,0.003
302,2024-12-31 09:51:00,Low,HL,71.3,-0.269999999999996,-0.003772530389828055,Down,0.003
303,2024-12-31 13:24:00,High,HH,72.0,0.7000000000000028,0.009817671809256634,Up,0.003
304,2024-12-31 14:28:00,Low,HL,71.69,-0.3100000000000023,-0.0043055555555555625,Down,0.003
305,2024-12-31 14:58:00,High,LH,71.93,0.2400000000000091,0.0033477472450831325,Up,0.003
