from_leg_id,from_datetime,from_label,from_pivot_side,from_price,to_leg_id,to_datetime,to_label,to_pivot_side,to_price,price_change,pct_change,time_delta_minutes,threshold_pct
1240,2024-12-23 15:19:00,HL,Low,69.35,1241,2024-12-23 16:42:00,HH,High,69.63,0.28000000000000114,0.0040374909877434195,83.0,0.001
1244,2024-12-23 19:43:00,HL,Low,69.45,1245,2024-12-23 20:10:00,HH,High,69.56,0.10999999999999943,0.0015838732901367614,27.0,0.001
1252,2024-12-24 01:02:00,HL,Low,69.5,1253,2024-12-24 01:26:00,HH,High,69.59,0.09000000000000341,0.0012949640287769348,24.0,0.001
1254,2024-12-24 02:01:00,HL,Low,69.52,1255,2024-12-24 02:23:00,HH,High,69.64,0.12000000000000455,0.0017261219792865656,22.0,0.001
1256,2024-12-24 02:33:00,HL,Low,69.55,1257,2024-12-24 03:12:00,HH,High,69.82,0.269999999999996,0.0038820992092019058,39.0,0.001
1264,2024-12-24 06:11:00,HL,Low,69.85,1265,2024-12-24 06:20:00,HH,High,69.96,0.10999999999999943,0.0015748031496063408,9.0,0.001
1270,2024-12-24 07:34:00,HL,Low,69.57,1271,2024-12-24 07:54:00,HH,High,69.82,0.25,0.003593502946672489,20.0,0.001
1276,2024-12-24 08:33:00,HL,Low,69.76,1277,2024-12-24 08:46:00,HH,High,69.92,0.1599999999999966,0.002293577981651307,13.0,0.001
1278,2024-12-24 08:54:00,HL,Low,69.84,1279,2024-12-24 09:04:00,HH,High,70.26,0.4200000000000017,0.006013745704467333,10.0,0.001
1286,2024-12-24 09:50:00,HL,Low,70.02,1287,2024-12-24 10:34:00,HH,High,70.41,0.39000000000000057,0.005569837189374427,44.0,0.001
1290,2024-12-24 11:11:00,HL,Low,70.14,1291,2024-12-24 11:50:00,HH,High,70.36,0.21999999999999886,0.0031365839749073476,39.0,0.001
1298,2024-12-24 13:29:00,HL,Low,70.05,1299,2024-12-25 18:20:00,HH,High,70.29,0.2400000000000091,0.003426124197002167,1731.0,0.001
1300,2024-12-25 19:33:00,HL,Low,70.2,1301,2024-12-25 20:29:00,HH,High,70.33,0.12999999999999545,0.0018518518518517713,56.0,0.001
1302,2024-12-25 20:53:00,HL,Low,70.24,1303,2024-12-25 21:14:00,HH,High,70.35,0.10999999999999943,0.0015660592255124506,21.0,0.001
1308,2024-12-26 01:38:00,HL,Low,70.14,1309,2024-12-26 02:29:00,HH,High,70.25,0.10999999999999943,0.0015682919874535628,51.0,0.001
1310,2024-12-26 02:47:00,HL,Low,70.15,1311,2024-12-26 05:03:00,HH,High,70.55,0.3999999999999915,0.005702066999287103,136.0,0.001
1312,2024-12-26 05:29:00,HL,Low,70.39,1313,2024-12-26 06:29:00,HH,High,70.55,0.1599999999999966,0.002273050149168787,60.0,0.001
1342,2024-12-26 18:03:00,HL,Low,69.6,1343,2024-12-26 19:05:00,HH,High,69.68,0.0800000000000125,0.0011494252873565092,62.0,0.001
1346,2024-12-26 21:13:00,HL,Low,69.55,1347,2024-12-26 21:42:00,HH,High,69.67,0.12000000000000455,0.0017253774263121802,29.0,0.001
1356,2024-12-27 03:07:00,HL,Low,69.72,1357,2024-12-27 03:24:00,HH,High,69.85,0.12999999999999545,0.0018646012621914565,17.0,0.001
1358,2024-12-27 03:35:00,HL,Low,69.78,1359,2024-12-27 03:36:00,HH,High,69.86,0.0799999999999983,0.0011464603038120469,1.0,0.001
1360,2024-12-27 03:38:00,HL,Low,69.78,1361,2024-12-27 03:47:00,HH,High,69.88,0.09999999999999432,0.001433075379764892,9.0,0.001
1366,2024-12-27 04:30:00,HL,Low,69.77,1367,2024-12-27 04:38:00,HH,High,69.87,0.10000000000000853,0.0014332807797048375,8.0,0.001
1368,2024-12-27 04:43:00,HL,Low,69.8,1369,2024-12-27 04:55:00,HH,High,69.95,0.15000000000000568,0.0021489971346706493,12.0,0.001
1370,2024-12-27 05:08:00,HL,Low,69.82,1371,2024-12-27 05:29:00,HH,High,69.98,0.1600000000000108,0.0022916069894014512,21.0,0.001
1372,2024-12-27 05:30:00,HL,Low,69.87,1373,2024-12-27 06:28:00,HH,High,70.3,0.4299999999999926,0.006154286532130904,58.0,0.001
1378,2024-12-27 07:18:00,HL,Low,70.12,1379,2024-12-27 07:52:00,HH,High,70.36,0.23999999999999488,0.003422703936109439,34.0,0.001
1386,2024-12-27 08:54:00,HL,Low,70.22,1387,2024-12-27 09:01:00,HH,High,70.46,0.23999999999999488,0.003417829678154405,7.0,0.001
1388,2024-12-27 09:06:00,HL,Low,70.36,1389,2024-12-27 09:27:00,HH,High,70.48,0.12000000000000455,0.0017055144968733948,21.0,0.001
1390,2024-12-27 09:31:00,HL,Low,70.4,1391,2024-12-27 09:53:00,HH,High,70.56,0.1599999999999966,0.002272727272727204,22.0,0.001
1394,2024-12-27 10:39:00,HL,Low,70.11,1395,2024-12-27 10:54:00,HH,High,70.36,0.25,0.003565825131935485,15.0,0.001
1396,2024-12-27 11:04:00,HL,Low,70.23,1397,2024-12-27 11:15:00,HH,High,70.38,0.14999999999999147,0.0021358393848780466,11.0,0.001
1398,2024-12-27 11:18:00,HL,Low,70.28,1399,2024-12-27 11:31:00,HH,High,70.51,0.23000000000000398,0.0032726237905520428,13.0,0.001
1402,2024-12-27 12:59:00,HL,Low,70.27,1403,2024-12-27 13:20:00,HH,High,70.6,0.3299999999999983,0.004696171908353364,21.0,0.001
1404,2024-12-27 13:29:00,HL,Low,70.52,1405,2024-12-27 13:59:00,HH,High,70.65,0.13000000000000966,0.001843448667044889,30.0,0.001
1406,2024-12-27 14:02:00,HL,Low,70.57,1407,2024-12-27 14:12:00,HH,High,70.74,0.1700000000000017,0.002408955646875377,10.0,0.001
1412,2024-12-29 18:03:00,HL,Low,70.17,1413,2024-12-29 18:49:00,HH,High,70.47,0.29999999999999716,0.004275331338178701,46.0,0.001
1414,2024-12-29 19:13:00,HL,Low,70.37,1415,2024-12-29 21:00:00,HH,High,70.74,0.36999999999999034,0.00525792241011791,107.0,0.001
1420,2024-12-30 02:54:00,HL,Low,70.5,1421,2024-12-30 03:01:00,HH,High,70.66,0.1599999999999966,0.0022695035460993385,7.0,0.001
1434,2024-12-30 06:15:00,HL,Low,70.46,1435,2024-12-30 06:41:00,HH,High,70.67,0.21000000000000796,0.0029804144195288984,26.0,0.001
1436,2024-12-30 06:42:00,HL,Low,70.59,1437,2024-12-30 07:16:00,HH,High,70.96,0.36999999999999034,0.005241535628275784,34.0,0.001
1438,2024-12-30 07:23:00,HL,Low,70.85,1439,2024-12-30 07:36:00,HH,High,70.98,0.13000000000000966,0.0018348623853212676,13.0,0.001
1442,2024-12-30 08:59:00,HL,Low,70.97,1443,2024-12-30 09:21:00,HH,High,71.27,0.29999999999999716,0.004227138227419935,22.0,0.001
1450,2024-12-30 10:19:00,HL,Low,71.05,1451,2024-12-30 10:32:00,HH,High,71.33,0.28000000000000114,0.003940886699507429,13.0,0.001
1452,2024-12-30 10:36:00,HL,Low,71.22,1453,2024-12-30 10:40:00,HH,High,71.42,0.20000000000000284,0.002808199943836076,4.0,0.001
1456,2024-12-30 11:01:00,HL,Low,71.21,1457,2024-12-30 11:12:00,HH,High,71.4,0.19000000000001194,0.0026681645836259538,11.0,0.001
1460,2024-12-30 11:57:00,HL,Low,71.21,1461,2024-12-30 12:10:00,HH,High,71.54,0.3300000000000125,0.004634180592613557,13.0,0.001
1464,2024-12-30 13:10:00,HL,Low,71.25,1465,2024-12-30 13:14:00,HH,High,71.37,0.12000000000000455,0.0016842105263159546,4.0,0.001
1468,2024-12-30 14:46:00,HL,Low,70.88,1469,2024-12-30 15:28:00,HH,High,71.26,0.38000000000000966,0.005361173814898645,42.0,0.001
1470,2024-12-30 18:13:00,HL,Low,71.09,1471,2024-12-30 20:06:00,HH,High,71.4,0.3100000000000023,0.004360669573779674,113.0,0.001
1472,2024-12-30 20:25:00,HL,Low,71.31,1473,2024-12-30 20:48:00,HH,High,71.58,0.269999999999996,0.003786285233487563,23.0,0.001
1476,2024-12-30 23:00:00,HL,Low,71.34,1477,2024-12-30 23:47:00,HH,High,71.66,0.3199999999999932,0.004485562097000129,47.0,0.001
1478,2024-12-31 00:31:00,HL,Low,71.57,1479,2024-12-31 01:53:00,HH,High,71.73,0.1600000000000108,0.0022355735643426744,82.0,0.001
1482,2024-12-31 03:49:00,HL,Low,71.49,1483,2024-12-31 04:00:00,HH,High,71.64,0.15000000000000568,0.0020981955518255546,11.0,0.001
1488,2024-12-31 05:54:00,HL,Low,71.41,1489,2024-12-31 06:12:00,HH,High,71.65,0.2400000000000091,0.0033608738271952987,18.0,0.001
1492,2024-12-31 07:04:00,HL,Low,71.54,1493,2024-12-31 07:12:00,HH,High,71.7,0.1599999999999966,0.002236511042773115,8.0,0.001
1498,2024-12-31 08:30:00,HL,Low,70.98,1499,2024-12-31 08:37:00,HH,High,71.09,0.10999999999999943,0.0015497323189630485,7.0,0.001
1500,2024-12-31 08:51:00,HL,Low,70.99,1501,2024-12-31 09:15:00,HH,High,71.52,0.5300000000000011,0.007465840259191392,24.0,0.001
1502,2024-12-31 09:18:00,HL,Low,71.35,1503,2024-12-31 09:32:00,HH,High,71.57,0.21999999999999886,0.003083391730903884,14.0,0.001
1508,2024-12-31 10:05:00,HL,Low,71.36,1509,2024-12-31 10:19:00,HH,High,71.65,0.29000000000000625,0.004063901345291665,14.0,0.001
1514,2024-12-31 10:48:00,HL,Low,71.57,1515,2024-12-31 10:57:00,HH,High,71.7,0.13000000000000966,0.001816403521028409,9.0,0.001
1516,2024-12-31 11:01:00,HL,Low,71.6,1517,2024-12-31 11:36:00,HH,High,71.81,0.21000000000000796,0.0029329608938548635,35.0,0.001
1518,2024-12-31 11:47:00,HL,Low,71.68,1519,2024-12-31 11:50:00,HH,High,71.81,0.12999999999999545,0.0018136160714286031,3.0,0.001
1522,2024-12-31 12:30:00,HL,Low,71.75,1523,2024-12-31 13:24:00,HH,High,72.0,0.25,0.0034843205574912606,54.0,0.001
1526,2024-12-31 14:09:00,HL,Low,71.78,1527,2024-12-31 14:22:00,HH,High,71.91,0.12999999999999545,0.001811089439955449,13.0,0.001
