bin_id,price_min,price_max,price_center,volume,volume_pct,cumulative_volume_pct,threshold_bins
60,68.9624,68.99600000000001,68.9792,23114.0,0.007538859503695554,0.33777737044032563,150
61,68.996,69.0296,69.0128,26361.0,0.008597900639305983,0.3463752710796316,150
62,69.0296,69.06320000000001,69.0464,25390.0,0.008281199394255867,0.3546564704738875,150
63,69.0632,69.0968,69.08,19985.0,0.006518305234115933,0.36117477570800344,150
64,69.0968,69.13040000000001,69.1136,28450.0,0.009279248632003917,0.37045402434000735,150
65,69.1304,69.164,69.1472,18270.0,0.005958941037142761,0.37641296537715013,150
66,69.164,69.19760000000001,69.1808,21756.0,0.007095934384459656,0.3835088997616098,150
67,69.1976,69.2312,69.2144,27913.0,0.009104100775575583,0.3926130005371854,150
68,69.2312,69.26480000000001,69.248,27815.0,0.009072137107177115,0.40168513764436253,150
69,69.2648,69.2984,69.2816,34396.0,0.011218595288098654,0.4129037329324612,150
