datetime,close,ema_50
2024-12-01 19:49:00,68.22,68.24802142642399
2024-12-01 19:50:00,68.22,68.24692254695638
2024-12-01 19:51:00,68.21,68.24547460393849
2024-12-01 19:52:00,68.21,68.24408344299972
2024-12-01 19:53:00,68.21,68.24274683739189
2024-12-01 19:54:00,68.19,68.24067833396477
2024-12-01 19:55:00,68.17,68.2379066345936
2024-12-01 19:56:00,68.16,68.23485147245268
2024-12-01 19:57:00,68.16,68.23191612059179
2024-12-01 19:58:00,68.17,68.22948803743132
2024-12-01 19:59:00,68.17,68.22715517321834
2024-12-01 20:00:00,68.11,68.22256085269997
2024-12-01 20:01:00,68.06,68.21618591729997
2024-12-01 20:02:00,68.05,68.20966882250389
2024-12-01 20:03:00,68.02,68.20223082946453
2024-12-01 20:04:00,67.99,68.19390805183846
2024-12-01 20:05:00,68.07,68.18904891255067
2024-12-01 20:06:00,68.08,68.1847724846075
2024-12-01 20:07:00,68.12,68.18223238717192
2024-12-01 20:08:00,68.12,68.17979190140048
2024-12-01 20:09:00,68.13,68.17783927781615
2024-12-01 20:10:00,68.15,68.1767475414312
2024-12-01 20:11:00,68.14,68.17530646137507
2024-12-01 20:12:00,68.14,68.17392189426232
2024-12-01 20:13:00,68.18,68.17416025135007
2024-12-01 20:14:00,68.2,68.17517357482654
2024-12-01 20:15:00,68.19,68.17575500326473
2024-12-01 20:16:00,68.19,68.17631363058769
2024-12-01 20:17:00,68.19,68.1768503509568
2024-12-01 20:18:00,68.19,68.1773660234683
2024-12-01 20:19:00,68.19,68.17786147352837
2024-12-01 20:20:00,68.2,68.17872965103706
2024-12-01 20:21:00,68.18,68.17877946864346
2024-12-01 20:22:00,68.18,68.17882733261823
2024-12-01 20:23:00,68.16,68.17808900584889
2024-12-01 20:24:00,68.13,68.17620316248227
2024-12-01 20:25:00,68.13,68.17439127375748
2024-12-01 20:26:00,68.15,68.17343475321798
2024-12-01 20:27:00,68.13,68.17173142956237
2024-12-01 20:28:00,68.12,68.16970274605012
2024-12-01 20:29:00,68.08,68.16618499130306
2024-12-01 20:30:00,68.1,68.16358950144803
2024-12-01 20:31:00,68.1,68.1610957955089
2024-12-01 20:32:00,68.07,68.1575234113713
2024-12-01 20:33:00,68.08,68.15448327759204
2024-12-01 20:34:00,68.09,68.15195452160803
2024-12-01 20:35:00,68.08,68.14913277566262
2024-12-01 20:36:00,68.08,68.14642168642095
2024-12-01 20:37:00,68.1,68.14460122812993
2024-12-01 20:38:00,68.07,68.14167568977189
2024-12-01 20:39:00,68.08,68.13925703527103
2024-12-01 20:40:00,68.1,68.13771754369178
2024-12-01 20:41:00,68.11,68.13663058119407
2024-12-01 20:42:00,68.1,68.13519408781391
2024-12-01 20:43:00,68.08,68.133029613782
2024-12-01 20:44:00,68.11,68.1321264916729
2024-12-01 20:45:00,68.11,68.1312587861171
2024-12-01 20:46:00,68.1,68.13003295136741
2024-12-01 20:47:00,68.11,68.12924734543144
2024-12-01 20:48:00,68.14,68.12966901815962
2024-12-01 20:49:00,68.12,68.1292898409769
2024-12-01 20:50:00,68.13,68.12931769035035
2024-12-01 20:51:00,68.14,68.12973660445425
2024-12-01 20:52:00,68.15,68.13053124741683
2024-12-01 20:53:00,68.19,68.13286335536127
2024-12-01 20:54:00,68.17,68.13431969436671
2024-12-01 20:55:00,68.17,68.1357189220386
2024-12-01 20:56:00,68.18,68.13745543489983
2024-12-01 20:57:00,68.18,68.13912384921748
2024-12-01 20:58:00,68.25,68.1434719335619
2024-12-01 20:59:00,68.27,68.14843381852026
2024-12-01 21:00:00,68.3,68.154377590343
2024-12-01 21:01:00,68.31,68.1604804299374
2024-12-01 21:02:00,68.32,68.16673609935161
2024-12-01 21:03:00,68.31,68.1723542915339
2024-12-01 21:04:00,68.32,68.17814431931689
2024-12-01 21:05:00,68.3,68.18292297346132
2024-12-01 21:06:00,68.27,68.18633775881578
2024-12-01 21:07:00,68.32,68.19157941533281
2024-12-01 21:08:00,68.35,68.19779198728054
2024-12-01 21:09:00,68.31,68.20219230150484
2024-12-01 21:10:00,68.33,68.2072043681125
2024-12-01 21:11:00,68.35,68.21280419681398
2024-12-01 21:12:00,68.37,68.2189687381154
2024-12-01 21:13:00,68.37,68.2248915326991
2024-12-01 21:14:00,68.41,68.23215068827953
2024-12-01 21:15:00,68.34,68.23638007305289
2024-12-01 21:16:00,68.31,68.2392671290116
2024-12-01 21:17:00,68.32,68.24243312395232
2024-12-01 21:18:00,68.32,68.2454749622287
2024-12-01 21:19:00,68.3,68.24761319900405
2024-12-01 21:20:00,68.31,68.25005974021958
2024-12-01 21:21:00,68.32,68.2528024955051
2024-12-01 21:22:00,68.33,68.25582984862254
2024-12-01 21:23:00,68.35,68.25952279573538
2024-12-01 21:24:00,68.34,68.26267876453007
2024-12-01 21:25:00,68.31,68.26453449925438
2024-12-01 21:26:00,68.34,68.26749393065617
2024-12-01 21:27:00,68.35,68.2707294627873
2024-12-01 21:28:00,68.33,68.27305379757996
2024-12-01 21:29:00,68.33,68.27528698198859
2024-12-01 21:30:00,68.44,68.28174631602825
2024-12-01 21:31:00,68.48,68.28952097030165
2024-12-01 21:32:00,68.45,68.29581426558394
2024-12-01 21:33:00,68.47,68.3026450786983
2024-12-01 21:34:00,68.47,68.30920801678857
2024-12-01 21:35:00,68.45,68.31472927103216
2024-12-01 21:36:00,68.44,68.31964184863875
2024-12-01 21:37:00,68.42,68.32357746241763
2024-12-01 21:38:00,68.45,68.32853520898949
2024-12-01 21:39:00,68.43,68.33251422040168
2024-12-01 21:40:00,68.45,68.33712150587613
2024-12-01 21:41:00,68.42,68.34037164290059
2024-12-01 21:42:00,68.42,68.34349432357116
2024-12-01 21:43:00,68.43,68.34688670303896
2024-12-01 21:44:00,68.43,68.35014604801783
2024-12-01 21:45:00,68.44,68.35366973240929
2024-12-01 21:46:00,68.43,68.35666307623637
2024-12-01 21:47:00,68.44,68.35993119089378
2024-12-01 21:48:00,68.43,68.36267898732932
2024-12-01 21:49:00,68.43,68.36531902704189
2024-12-01 21:50:00,68.45,68.36863984951084
2024-12-01 21:51:00,68.46,68.37222260051041
2024-12-01 21:52:00,68.43,68.37448838088255
2024-12-01 21:53:00,68.44,68.3770574639852
2024-12-01 21:54:00,68.43,68.37913364186814
2024-12-01 21:55:00,68.45,68.38191271473606
2024-12-01 21:56:00,68.45,68.38458280435425
2024-12-01 21:57:00,68.44,68.3867560277129
2024-12-01 21:58:00,68.45,68.38923618348888
2024-12-01 21:59:00,68.43,68.39083476452853
2024-12-01 22:00:00,68.44,68.3927628129784
2024-12-01 22:01:00,68.43,68.3942230948224
2024-12-01 22:02:00,68.44,68.39601826757446
2024-12-01 22:03:00,68.43,68.39735088453233
2024-12-01 22:04:00,68.42,68.39823908513891
2024-12-01 22:05:00,68.42,68.39909245434916
2024-12-01 22:06:00,68.39,68.39873588751193
2024-12-01 22:07:00,68.38,68.3980011468252
2024-12-01 22:08:00,68.41,68.39847169008695
2024-12-01 22:09:00,68.39,68.39813946694629
2024-12-01 22:10:00,68.4,68.39821242902683
2024-12-01 22:11:00,68.39,68.39789037298657
2024-12-01 22:12:00,68.4,68.39797310345769
2024-12-01 22:13:00,68.37,68.39687611900837
2024-12-01 22:14:00,68.36,68.39542999669432
2024-12-01 22:15:00,68.36,68.39404058505924
2024-12-01 22:16:00,68.38,68.39348997388045
2024-12-01 22:17:00,68.39,68.39335311215964
2024-12-01 22:18:00,68.36,68.39204514697691
2024-12-01 22:19:00,68.38,68.39157278827193
2024-12-01 22:20:00,68.38,68.39111895343774
2024-12-01 22:21:00,68.38,68.39068291604802
2024-12-01 22:22:00,68.37,68.38987182130104
2024-12-01 22:23:00,68.36,68.38870037732845
2024-12-01 22:24:00,68.35,68.38718271547243
2024-12-01 22:25:00,68.37,68.38650888349312
2024-12-01 22:26:00,68.37,68.38586147629731
2024-12-01 22:27:00,68.37,68.38523945761898
2024-12-01 22:28:00,68.39,68.3854261455555
2024-12-01 22:29:00,68.4,68.38599766925921
2024-12-01 22:30:00,68.37,68.38537030968043
2024-12-01 22:31:00,68.39,68.38555186616355
2024-12-01 22:32:00,68.41,68.38651061651008
2024-12-01 22:33:00,68.39,68.38664745507832
2024-12-01 22:34:00,68.39,68.3867789274282
2024-12-01 22:35:00,68.4,68.38729740086238
2024-12-01 22:36:00,68.41,68.38818769886778
2024-12-01 22:37:00,68.43,68.3898273969514
2024-12-01 22:38:00,68.41,68.39061847942389
2024-12-01 22:39:00,68.4,68.39098638219158
2024-12-01 22:40:00,68.41,68.3917320142625
2024-12-01 22:41:00,68.41,68.39244840586005
2024-12-01 22:42:00,68.39,68.39235238994397
2024-12-01 22:43:00,68.38,68.39186798249519
2024-12-01 22:44:00,68.38,68.39140257141695
2024-12-01 22:45:00,68.39,68.39134756861628
2024-12-01 22:46:00,68.39,68.39129472278819
2024-12-01 22:47:00,68.38,68.39085179248278
2024-12-01 22:48:00,68.39,68.390818388856
2024-12-01 22:49:00,68.39,68.39078629517537
2024-12-01 22:50:00,68.39,68.39075546007047
2024-12-01 22:51:00,68.39,68.39072583418535
2024-12-01 22:52:00,68.38,68.3903052132369
2024-12-01 22:53:00,68.38,68.38990108722761
2024-12-01 22:54:00,68.37,68.38912065243437
2024-12-01 22:55:00,68.37,68.38837082292714
2024-12-01 22:56:00,68.37,68.38765039849864
2024-12-01 22:57:00,68.36,68.38656606914574
2024-12-01 22:58:00,68.36,68.38552426251258
2024-12-01 22:59:00,68.35,68.38413115417875
2024-12-01 23:00:00,68.32,68.38161620695605
2024-12-01 23:01:00,68.33,68.37959204197739
2024-12-01 23:02:00,68.33,68.3776472560175
2024-12-01 23:03:00,68.32,68.37538657931093
2024-12-01 23:04:00,68.32,68.37321455659286
2024-12-01 23:05:00,68.32,68.37112771123627
2024-12-01 23:06:00,68.33,68.36951485981524
2024-12-01 23:07:00,68.33,68.36796525746955
2024-12-01 23:08:00,68.34,68.36686858070604
2024-12-01 23:09:00,68.32,68.36503059714894
2024-12-01 23:10:00,68.33,68.36365684824115
2024-12-01 23:11:00,68.33,68.36233697183954
2024-12-01 23:12:00,68.33,68.36106885529682
2024-12-01 23:13:00,68.32,68.35945831195185
2024-12-01 23:14:00,68.32,68.35791092716943
2024-12-01 23:15:00,68.34,68.35720853786867
2024-12-01 23:16:00,68.36,68.35731800697187
2024-12-01 23:17:00,68.36,68.35742318316905
2024-12-01 23:18:00,68.37,68.35791639167222
2024-12-01 23:19:00,68.37,68.35839025866547
2024-12-01 23:20:00,68.37,68.35884554263937
2024-12-01 23:21:00,68.37,68.35928297233978
2024-12-01 23:22:00,68.38,68.36009540479705
2024-12-01 23:23:00,68.38,68.36087597715795
2024-12-01 23:24:00,68.38,68.36162593883803
2024-12-01 23:25:00,68.38,68.36234649025614
2024-12-01 23:26:00,68.38,68.3630387847559
2024-12-01 23:27:00,68.38,68.36370393045175
2024-12-01 23:28:00,68.38,68.36434299200266
2024-12-01 23:29:00,68.37,68.36456483545354
2024-12-01 23:30:00,68.37,68.36477797916125
2024-12-01 23:31:00,68.37,68.36498276429218
2024-12-01 23:32:00,68.38,68.36557167549641
2024-12-01 23:33:00,68.38,68.36613749214361
2024-12-01 23:34:00,68.38,68.36668111990268
2024-12-01 23:35:00,68.37,68.36681127206336
2024-12-01 23:36:00,68.37,68.36693632021773
2024-12-01 23:37:00,68.37,68.36705646452292
2024-12-01 23:38:00,68.37,68.36717189728672
2024-12-01 23:39:00,68.38,68.36767496013823
2024-12-01 23:40:00,68.37,68.36776613817203
2024-12-01 23:41:00,68.36,68.36746158373391
2024-12-01 23:42:00,68.35,68.36677681574434
2024-12-01 23:43:00,68.34,68.36572674453869
2024-12-01 23:44:00,68.32,68.36393353887051
2024-12-01 23:45:00,68.33,68.36260281185598
2024-12-01 23:46:00,68.31,68.36053995648908
2024-12-01 23:47:00,68.31,68.35855799741108
2024-12-01 23:48:00,68.31,68.3566537622185
2024-12-01 23:49:00,68.31,68.35482420291582
2024-12-01 23:50:00,68.3,68.35267423417403
2024-12-01 23:51:00,68.31,68.35100073479465
2024-12-01 23:52:00,68.32,68.34978501970467
2024-12-01 23:53:00,68.31,68.34822482285351
2024-12-01 23:54:00,68.31,68.3467258101926
2024-12-01 23:55:00,68.31,68.3452855823419
2024-12-01 23:56:00,68.32,68.34429399087752
2024-12-01 23:57:00,68.34,68.3441255990784
2024-12-01 23:58:00,68.34,68.34396381087925
2024-12-01 23:59:00,68.33,68.34341621045262
2024-12-02 00:00:00,68.35,68.34367439827801
2024-12-02 00:01:00,68.34,68.3435303042279
2024-12-02 00:02:00,68.37,68.34456833151307
2024-12-02 00:03:00,68.36,68.34517349498316
2024-12-02 00:04:00,68.35,68.3453627696897
2024-12-02 00:05:00,68.36,68.34593677872148
2024-12-02 00:06:00,68.37,68.3468804344579
2024-12-02 00:07:00,68.36,68.34739492722426
2024-12-02 00:08:00,68.36,68.3478892438037
2024-12-02 00:09:00,68.35,68.3479720185565
2024-12-02 00:10:00,68.35,68.34805154724056
2024-12-02 00:11:00,68.36,68.34852011401544
2024-12-02 00:12:00,68.37,68.34936246248543
2024-12-02 00:13:00,68.38,68.35056393454482
2024-12-02 00:14:00,68.37,68.35132613319013
2024-12-02 00:15:00,68.36,68.35166628482973
2024-12-02 00:16:00,68.36,68.35199309718935
2024-12-02 00:17:00,68.33,68.35113062278977
2024-12-02 00:18:00,68.34,68.35069412777841
2024-12-02 00:19:00,68.31,68.34909827963024
2024-12-02 00:20:00,68.32,68.34795717062514
2024-12-02 00:21:00,68.33,68.34725296785552
2024-12-02 00:22:00,68.33,68.3465763808808
2024-12-02 00:23:00,68.34,68.34631848359136
2024-12-02 00:24:00,68.34,68.34607069992111
2024-12-02 00:25:00,68.33,68.3454404763948
2024-12-02 00:26:00,68.33,68.34483496751658
2024-12-02 00:27:00,68.32,68.34386104722181
2024-12-02 00:28:00,68.33,68.34331747674253
2024-12-02 00:29:00,68.34,68.34318737961537
2024-12-02 00:30:00,68.3,68.34149375688536
2024-12-02 00:31:00,68.32,68.34065086445848
2024-12-02 00:32:00,68.32,68.33984102663658
2024-12-02 00:33:00,68.31,68.33867079029788
2024-12-02 00:34:00,68.3,68.33715428871757
2024-12-02 00:35:00,68.32,68.33648157151296
2024-12-02 00:36:00,68.32,68.3358352353752
2024-12-02 00:37:00,68.33,68.33560640261538
2024-12-02 00:38:00,68.33,68.3353865436893
2024-12-02 00:39:00,68.34,68.33556746354462
2024-12-02 00:40:00,68.34,68.33574128850366
2024-12-02 00:41:00,68.37,68.33708476738586
2024-12-02 00:42:00,68.37,68.33837556082172
2024-12-02 00:43:00,68.37,68.33961573490714
2024-12-02 00:44:00,68.37,68.3408072747147
2024-12-02 00:45:00,68.37,68.341952087471
2024-12-02 00:46:00,68.37,68.3430520056094
2024-12-02 00:47:00,68.4,68.34528526029138
2024-12-02 00:48:00,68.41,68.34782309322112
2024-12-02 00:49:00,68.4,68.34986924642814
2024-12-02 00:50:00,68.4,68.35183515833292
2024-12-02 00:51:00,68.4,68.3537239756532
2024-12-02 00:52:00,68.41,68.35593087856876
2024-12-02 00:53:00,68.42,68.35844339313469
2024-12-02 00:54:00,68.42,68.36085737771765
2024-12-02 00:55:00,68.4,68.36239238251304
2024-12-02 00:56:00,68.41,68.36425934790468
2024-12-02 00:57:00,68.4,68.3656609421045
2024-12-02 00:58:00,68.39,68.36661541496315
2024-12-02 00:59:00,68.38,68.36714030065087
2024-12-02 01:00:00,68.4,68.36842891631163
2024-12-02 01:01:00,68.39,68.36927484116215
2024-12-02 01:02:00,68.43,68.3716562199401
2024-12-02 01:03:00,68.43,68.373944211315
2024-12-02 01:04:00,68.42,68.37575032067521
2024-12-02 01:05:00,68.42,68.37748560221736
2024-12-02 01:06:00,68.43,68.3795449903657
2024-12-02 01:07:00,68.42,68.38113146133175
2024-12-02 01:08:00,68.42,68.38265571775011
2024-12-02 01:09:00,68.41,68.38372804254422
2024-12-02 01:10:00,68.42,68.38515047224837
2024-12-02 01:11:00,68.44,68.38730143412099
2024-12-02 01:12:00,68.46,68.3901523582731
2024-12-02 01:13:00,68.51,68.3948522657918
2024-12-02 01:14:00,68.51,68.39936786321172
2024-12-02 01:15:00,68.5,68.40331422151715
2024-12-02 01:16:00,68.51,68.40749797753608
2024-12-02 01:17:00,68.54,68.41269413527976
2024-12-02 01:18:00,68.5,68.41611789468055
2024-12-02 01:19:00,68.51,68.41979954586955
2024-12-02 01:20:00,68.51,68.42333681858055
2024-12-02 01:21:00,68.52,68.4271275315774
2024-12-02 01:22:00,68.51,68.43037743229985
2024-12-02 01:23:00,68.51,68.43349988593515
2024-12-02 01:24:00,68.49,68.4357155766828
2024-12-02 01:25:00,68.5,68.43823653445995
2024-12-02 01:26:00,68.53,68.44183510173603
2024-12-02 01:27:00,68.53,68.44529254872678
2024-12-02 01:28:00,68.51,68.44783009583554
2024-12-02 01:29:00,68.5,68.44987597443023
2024-12-02 01:30:00,68.5,68.45184162249178
2024-12-02 01:31:00,68.47,68.4525537157274
2024-12-02 01:32:00,68.48,68.45363004060084
2024-12-02 01:33:00,68.49,68.45505631351845
2024-12-02 01:34:00,68.49,68.45642665416479
2024-12-02 01:35:00,68.52,68.45891972655048
2024-12-02 01:36:00,68.52,68.46131503139163
2024-12-02 01:37:00,68.54,68.46440071643511
2024-12-02 01:38:00,68.55,68.46775755108472
2024-12-02 01:39:00,68.54,68.47059058829709
2024-12-02 01:40:00,68.55,68.47370468287367
2024-12-02 01:41:00,68.54,68.47630449923157
2024-12-02 01:42:00,68.57,68.47997883259504
2024-12-02 01:43:00,68.57,68.48350907445406
2024-12-02 01:44:00,68.56,68.48650871859311
2024-12-02 01:45:00,68.57,68.48978288649143
2024-12-02 01:46:00,68.58,68.49332081251137
2024-12-02 01:47:00,68.6,68.49750431005995
2024-12-02 01:48:00,68.61,68.50191590574387
2024-12-02 01:49:00,68.62,68.50654665453823
2024-12-02 01:50:00,68.62,68.51099580534066
2024-12-02 01:51:00,68.61,68.51487832277827
2024-12-02 01:52:00,68.69,68.52174583953207
2024-12-02 01:53:00,68.71,68.52912835562886
2024-12-02 01:54:00,68.7,68.53582920442773
2024-12-02 01:55:00,68.67,68.5410908042541
2024-12-02 01:56:00,68.66,68.54575390996962
2024-12-02 01:57:00,68.57,68.54670473702963
2024-12-02 01:58:00,68.56,68.5472261198912
2024-12-02 01:59:00,68.56,68.54772705636606
2024-12-02 02:00:00,68.6,68.54977697572426
2024-12-02 02:01:00,68.61,68.55213866295075
2024-12-02 02:02:00,68.6,68.55401557812915
2024-12-02 02:03:00,68.59,68.55542673192801
2024-12-02 02:04:00,68.56,68.55560607577397
2024-12-02 02:05:00,68.52,68.55420975907695
2024-12-02 02:06:00,68.53,68.55326035676022
2024-12-02 02:07:00,68.54,68.55274034276962
2024-12-02 02:08:00,68.59,68.55420150579828
2024-12-02 02:09:00,68.62,68.55678183890423
2024-12-02 02:10:00,68.58,68.55769235502564
2024-12-02 02:11:00,68.57,68.55817500776973
2024-12-02 02:12:00,68.58,68.55903088981798
2024-12-02 02:13:00,68.57,68.55946105100159
2024-12-02 02:14:00,68.58,68.56026649998192
2024-12-02 02:15:00,68.58,68.56104036272772
2024-12-02 02:16:00,68.57,68.56139172105213
2024-12-02 02:17:00,68.54,68.56055283003049
2024-12-02 02:18:00,68.55,68.56013899355871
2024-12-02 02:19:00,68.54,68.55934922910542
2024-12-02 02:20:00,68.55,68.55898259266992
2024-12-02 02:21:00,68.57,68.55941464785934
2024-12-02 02:22:00,68.59,68.56061407343348
2024-12-02 02:23:00,68.58,68.56137430584786
2024-12-02 02:24:00,68.59,68.56249688208912
2024-12-02 02:25:00,68.57,68.5627911220072
2024-12-02 02:26:00,68.59,68.56385813683045
2024-12-02 02:27:00,68.59,68.56488330793513
2024-12-02 02:28:00,68.57,68.56508396252592
2024-12-02 02:29:00,68.57,68.56527674830922
2024-12-02 02:30:00,68.6,68.56663844445396
2024-12-02 02:31:00,68.63,68.56912321133812
2024-12-02 02:32:00,68.62,68.57111837952094
2024-12-02 02:33:00,68.63,68.57342746267699
2024-12-02 02:34:00,68.61,68.57486167982691
2024-12-02 02:35:00,68.63,68.57702396689253
2024-12-02 02:36:00,68.61,68.57831714466145
2024-12-02 02:37:00,68.62,68.57995176643944
2024-12-02 02:38:00,68.63,68.58191444226534
2024-12-02 02:39:00,68.59,68.58223152296083
2024-12-02 02:40:00,68.6,68.58292832598197
2024-12-02 02:41:00,68.6,68.58359780339444
2024-12-02 02:42:00,68.62,68.58502534051622
2024-12-02 02:43:00,68.59,68.58522042520187
2024-12-02 02:44:00,68.53,68.58305491833121
2024-12-02 02:45:00,68.54,68.58136649016137
2024-12-02 02:46:00,68.5,68.57817564740995
2024-12-02 02:47:00,68.49,68.57471777888406
2024-12-02 02:48:00,68.51,68.57217982677096
2024-12-02 02:49:00,68.52,68.57013355905445
2024-12-02 02:50:00,68.51,68.567775380268
2024-12-02 02:51:00,68.57,68.5678626202575
2024-12-02 02:52:00,68.56,68.56755428220819
2024-12-02 02:53:00,68.54,68.5664737221216
2024-12-02 02:54:00,68.56,68.56621985066586
2024-12-02 02:55:00,68.55,68.56558377809073
2024-12-02 02:56:00,68.55,68.56497264953815
2024-12-02 02:57:00,68.51,68.56281685936018
2024-12-02 02:58:00,68.49,68.55996129624802
2024-12-02 02:59:00,68.5,68.55760987286574
2024-12-02 03:00:00,68.38,68.55064477981219
2024-12-02 03:01:00,68.37,68.54356067079995
2024-12-02 03:02:00,68.36,68.53636221312152
2024-12-02 03:03:00,68.35,68.52905389103833
2024-12-02 03:04:00,68.4,68.52399295413487
2024-12-02 03:05:00,68.4,68.51913048534527
2024-12-02 03:06:00,68.41,68.51485085846899
2024-12-02 03:07:00,68.4,68.51034690323492
2024-12-02 03:08:00,68.43,68.50719604428453
2024-12-02 03:09:00,68.44,68.50456090529298
2024-12-02 03:10:00,68.41,68.50085263449718
2024-12-02 03:11:00,68.52,68.50160351157572
2024-12-02 03:12:00,68.54,68.50310925621982
2024-12-02 03:13:00,68.54,68.50455595205433
2024-12-02 03:14:00,68.55,68.50633807158161
2024-12-02 03:15:00,68.56,68.50844246093135
2024-12-02 03:16:00,68.57,68.5108564820713
2024-12-02 03:17:00,68.55,68.51239152199008
2024-12-02 03:18:00,68.52,68.51268989367675
2024-12-02 03:19:00,68.54,68.51376087823844
2024-12-02 03:20:00,68.56,68.51557417713106
2024-12-02 03:21:00,68.54,68.51653205253768
2024-12-02 03:22:00,68.58,68.51902099165386
2024-12-02 03:23:00,68.52,68.51905938413802
2024-12-02 03:24:00,68.62,68.52301783966202
2024-12-02 03:25:00,68.61,68.52642890477331
2024-12-02 03:26:00,68.63,68.53049051635082
2024-12-02 03:27:00,68.64,68.53478500590569
2024-12-02 03:28:00,68.62,68.53812677037998
2024-12-02 03:29:00,68.65,68.54251395585527
2024-12-02 03:30:00,68.74,68.55025850660604
2024-12-02 03:31:00,68.73,68.5573071926215
2024-12-02 03:32:00,68.67,68.56172651840104
2024-12-02 03:33:00,68.67,68.56597253728728
