trade_id,transition_type,direction,from_leg_id,to_leg_id,target_leg_id,entry_time,entry_price,stop_price,stop_distance,target_time,target_price,exit_time,exit_price,exit_reason,holding_minutes,lvn_price_center,lvn_price_min,lvn_price_max,risk_eur,units,pnl_eur,balance_before_trade,balance_after_trade
35,HL_to_HH,short,126,127,131,2024-12-03 04:59:00,68.9,68.78,0.1200000000000045,2024-12-03 05:40:00,68.87,2024-12-03 05:05:00,68.78,stop,6.0,68.912,68.8952,68.92880000000001,90.18123174722614,751.5102645601893,90.18123174722614,10000.0,11072.058057024613
36,HL_to_HH,short,130,131,135,2024-12-03 05:41:00,68.87,68.76,0.1099999999999994,2024-12-03 06:34:00,68.93,2024-12-03 05:45:00,68.76,stop,4.0,68.8784,68.8616,68.8952,89.27941942975387,811.6310857250394,89.27941942975387,10000.0,11161.337476454366
37,LH_to_LL,long,133,134,146,2024-12-03 06:00:00,68.69,68.84,0.1500000000000056,2024-12-03 08:25:00,69.09,2024-12-03 06:27:00,68.84,stop,27.0,68.7104,68.6936,68.72720000000001,88.38662523545634,589.2441682363533,88.38662523545634,10000.0,11249.724101689822
38,HL_to_HH,short,136,137,139,2024-12-03 06:50:00,68.88,68.81,0.0699999999999931,2024-12-03 07:23:00,69.03,2024-12-03 07:23:00,69.03,target,33.0,68.912,68.8952,68.92880000000001,87.50275898310177,1250.0394140444328,-187.505912106672,10000.0,11062.21818958315
39,HL_to_HH,short,138,139,141,2024-12-03 07:26:00,68.98,68.84,0.1400000000000005,2024-12-03 07:42:00,69.25,2024-12-03 07:42:00,69.25,target,16.0,68.9792,68.9624,68.99600000000001,89.3778181041685,638.4129864583438,-172.3715063437503,10000.0,10889.8466832394
40,HL_to_HH,short,140,141,143,2024-12-03 07:45:00,69.18,68.93,0.25,2024-12-03 07:56:00,69.31,2024-12-03 07:56:00,69.31,target,11.0,69.1472,69.1304,69.164,91.101533167606,364.406132670424,-47.37279724715346,10000.0,10842.473885992247
41,HL_to_HH,short,144,145,149,2024-12-03 08:18:00,69.25,69.23,0.019999999999996,2024-12-03 08:46:00,69.3,2024-12-03 08:18:00,69.23,stop,0.0,69.248,69.2312,69.26480000000001,91.57526114007752,4578.763057004788,91.57526114007752,10000.0,10934.049147132324
42,HL_to_HH,short,150,151,161,2024-12-03 08:56:00,69.26,69.22,0.0400000000000062,2024-12-03 10:21:00,69.49,2024-12-03 08:56:00,69.22,stop,0.0,69.248,69.2312,69.26480000000001,90.65950852867677,2266.4877132165648,90.65950852867677,10000.0,11024.708655661001
43,LH_to_LL,long,153,154,156,2024-12-03 09:08:00,69.13,69.32,0.1899999999999977,2024-12-03 09:39:00,68.75,2024-12-03 09:39:00,68.75,target,31.0,69.1472,69.1304,69.164,89.75291344338999,472.3837549652161,-179.50582688677997,10000.0,10845.202828774221
44,LH_to_LL,long,155,156,166,2024-12-03 10:13:00,69.12,69.19,0.0699999999999931,2024-12-03 10:47:00,69.51,2024-12-03 10:16:00,69.19,stop,3.0,69.1472,69.1304,69.164,91.5479717122578,1307.828167318096,91.5479717122578,10000.0,10936.75080048648
