timestamp,balance
2024-12-06 09:24:00,11672.271668119703
2024-12-06 10:31:00,11518.52899122345
2024-12-06 10:45:00,11603.343701311214
2024-12-06 12:27:00,11687.310264298103
2024-12-06 12:48:00,11770.437161655122
2024-12-09 02:00:00,11759.46441120399
2024-12-09 02:01:00,11841.86976709195
2024-12-09 04:18:00,11655.398218911218
2024-12-09 04:31:00,11738.844236722105
2024-12-09 04:41:00,11821.455794354884
2024-12-09 04:42:00,11754.698980106159
2024-12-09 05:55:00,11727.214643373178
2024-12-09 06:04:00,11809.942496939446
2024-12-09 07:25:00,11564.240771847572
2024-12-09 07:39:00,11648.598364129095
2024-12-09 08:37:00,11732.112380487804
2024-12-09 09:25:00,11814.791256682925
2024-12-09 09:35:00,11896.643344116097
2024-12-09 10:51:00,11977.676910674936
2024-12-09 11:31:00,12057.900141568187
2024-12-09 13:59:00,12137.321140152506
2024-12-09 14:29:00,12064.7425660616
2024-12-09 14:55:00,11890.166902514948
2024-12-09 16:19:00,11836.101348531713
2024-12-09 20:03:00,11917.740335046396
2024-12-09 21:28:00,11998.562931695931
2024-12-09 22:27:00,10139.643208754878
2024-12-10 01:04:00,9972.775632287667
2024-12-10 02:23:00,10073.04787596479
2024-12-10 02:42:00,10088.880335492759
2024-12-10 04:01:00,9971.74892127586
2024-12-10 04:30:00,10072.0314320631
2024-12-10 05:32:00,10009.981628513491
2024-12-10 06:03:00,9880.111389684173
2024-12-10 06:57:00,9932.455641116841
2024-12-10 07:01:00,10033.131084705674
2024-12-10 08:55:00,9855.94230398934
2024-12-10 09:05:00,9399.459707668851
2024-12-10 09:40:00,9321.722412191759
2024-12-10 09:54:00,9428.505188069841
2024-12-10 11:16:00,9395.121520242692
2024-12-10 11:19:00,9501.170305040265
2024-12-10 13:48:00,9469.673815955392
2024-12-10 14:02:00,9574.977077795838
2024-12-10 15:54:00,9679.22730701788
2024-12-10 22:38:00,9782.4350339477
2024-12-11 02:08:00,9884.610683608224
2024-12-11 04:41:00,9089.830094463243
2024-12-11 05:32:00,9198.93179351861
2024-12-11 06:46:00,9306.942475583424
2024-12-11 08:22:00,9413.87305082759
2024-12-11 08:51:00,9405.051278369954
2024-12-11 08:58:00,9511.000765586256
2024-12-11 09:14:00,9615.890757930392
2024-12-11 09:31:00,9719.731850351089
2024-12-11 10:10:00,9822.534531847577
2024-12-11 10:25:00,9924.309186529103
2024-12-11 11:02:00,10025.06609466381
2024-12-11 11:52:00,9820.317451343764
2024-12-11 12:33:00,9922.114276830327
2024-12-11 14:32:00,10022.893134062024
2024-12-12 00:33:00,10122.664202721404
2024-12-12 03:28:00,10089.73975006381
2024-12-12 03:45:00,10055.053839189031
2024-12-12 04:01:00,9919.440936996161
2024-12-12 04:02:00,10020.2465276262
2024-12-12 06:41:00,10120.044062349938
2024-12-12 08:03:00,10218.843621726439
2024-12-12 09:42:00,10167.36385131447
2024-12-12 10:12:00,10004.74717654774
2024-12-12 10:21:00,10104.699704782262
2024-12-12 10:35:00,10203.65270773444
2024-12-12 11:04:00,10301.616180657096
2024-12-12 11:17:00,10398.600018850526
2024-12-12 12:18:00,10130.325607612527
2024-12-12 13:39:00,10229.022351536401
2024-12-12 14:13:00,9996.961632385388
2024-12-12 14:50:00,10096.992016061535
2024-12-12 15:49:00,10196.02209590092
2024-12-12 21:45:00,9983.602574645456
2024-12-12 23:51:00,9820.836116483448
2024-12-13 00:18:00,9922.627755318614
2024-12-13 02:08:00,10023.401477765428
2024-12-13 04:04:00,9861.281751779119
2024-12-13 04:06:00,9962.668934261328
2024-12-13 08:03:00,10063.042244918715
2024-12-13 09:10:00,10162.411822469528
2024-12-13 10:27:00,10260.787704244833
2024-12-13 10:38:00,10358.179827202384
2024-12-13 11:06:00,10352.153689594392
2024-12-13 11:08:00,10448.632152698448
2024-12-13 14:12:00,10544.145831171463
2024-12-13 14:33:00,10505.94035978225
2024-12-16 01:14:00,10410.999763380061
2024-12-16 02:34:00,10506.88976574626
2024-12-16 03:23:00,10330.589147110144
2024-12-16 03:29:00,10427.283255639042
2024-12-16 04:33:00,10523.010423082651
2024-12-16 04:42:00,10617.780318851825
2024-12-16 05:04:00,10711.602515663306
2024-12-16 07:24:00,10804.486490506673
2024-12-16 09:22:00,10715.158644985886
2024-12-16 09:43:00,10808.007058536026
2024-12-16 10:38:00,10899.926987950666
2024-12-16 11:08:00,10851.750130828052
2024-12-16 11:30:00,10585.619225543054
2024-12-16 11:58:00,10679.763033287623
2024-12-16 12:25:00,10772.965402954747
2024-12-16 13:22:00,10722.875786570787
2024-12-16 13:27:00,10815.64702870508
2024-12-16 14:24:00,10907.490558418029
2024-12-16 21:06:00,10998.415652833848
2024-12-17 02:54:00,11088.43149630551
2024-12-17 04:41:00,10981.492674261184
2024-12-17 04:52:00,10953.013177443061
2024-12-17 04:56:00,11043.48304566863
2024-12-17 05:27:00,10987.0431118119
2024-12-17 08:30:00,11077.17268069378
2024-12-17 08:37:00,10603.992444063793
2024-12-17 09:29:00,10697.952519623155
2024-12-17 09:46:00,10790.972994426924
2024-12-17 10:26:00,10698.882724371186
2024-12-17 10:49:00,10470.582573060286
2024-12-17 11:01:00,10565.876747329683
2024-12-17 12:01:00,10497.264941855718
2024-12-17 12:10:00,10375.086919679561
2024-12-17 12:12:00,10471.336050482765
2024-12-17 13:41:00,10566.622689977938
2024-12-17 16:39:00,10549.777373352894
2024-12-17 19:54:00,10644.279599619365
2024-12-18 00:38:00,10737.836803623171
2024-12-18 06:02:00,10830.45843558694
2024-12-18 07:25:00,10922.153851231069
2024-12-18 09:06:00,10763.291543627609
2024-12-18 09:44:00,10855.658628191333
2024-12-18 11:24:00,10754.5895919766
2024-12-18 11:39:00,10760.028068687205
2024-12-18 11:41:00,10852.427788000332
2024-12-18 13:38:00,10943.903510120328
2024-12-18 14:31:00,10846.37631715239
2024-12-18 15:14:00,10558.691001405754
2024-12-18 16:42:00,10653.104091391697
2024-12-18 19:52:00,10746.57305047778
2024-12-18 20:23:00,10839.107319973002
2024-12-18 20:34:00,10930.716246773272
2024-12-18 22:13:00,11021.40908430554
2024-12-18 23:10:00,11111.194993462484
2024-12-19 04:14:00,10266.75851784123
2024-12-19 04:40:00,10229.081454039324
2024-12-19 06:04:00,10326.790639498931
2024-12-19 07:37:00,10423.522733103942
2024-12-19 09:26:00,10519.287505772903
2024-12-19 09:36:00,10614.094630715175
2024-12-19 10:17:00,10346.957324050902
2024-12-19 10:35:00,10443.487750810393
2024-12-19 10:37:00,10412.11536211356
2024-12-19 10:53:00,10507.994208492424
2024-12-19 11:31:00,10602.9142664075
2024-12-19 11:34:00,10696.885123743426
2024-12-19 11:54:00,10789.916272505992
2024-12-19 12:36:00,10882.017109780933
2024-12-19 12:58:00,10973.196938683122
2024-12-19 13:26:00,11063.464969296292
2024-12-19 15:13:00,11003.888069091596
2024-12-19 15:38:00,10972.401677333413
2024-12-19 16:01:00,10939.574047069165
2024-12-19 16:17:00,11030.178306598475
2024-12-20 01:15:00,11119.87652353249
2024-12-20 02:50:00,11208.677758297164
2024-12-20 03:30:00,11296.590980714192
2024-12-20 03:55:00,11383.62507090705
2024-12-20 05:03:00,11311.82194649793
2024-12-20 05:31:00,11271.277115581594
2024-12-20 05:32:00,11358.564344425778
2024-12-20 07:06:00,11444.97870098152
2024-12-20 08:41:00,11530.528913971706
2024-12-20 10:06:00,11615.22362483199
2024-12-20 10:31:00,11442.595875931476
2024-12-20 10:59:00,11410.136756840182
2024-12-20 11:25:00,11264.109081706456
2024-12-20 13:17:00,11227.474700436189
2024-12-20 13:50:00,11107.849355442158
2024-12-20 13:55:00,11093.80911758233
2024-12-20 13:56:00,11182.871026406507
2024-12-20 15:18:00,11271.042316142442
2024-12-20 16:00:00,11287.409111799669
2024-12-23 00:55:00,11374.535020681671
2024-12-23 02:35:00,11460.789670474855
2024-12-23 02:50:00,11546.181773770106
2024-12-23 03:51:00,11630.719956032404
2024-12-23 04:12:00,11714.41275647208
2024-12-23 04:17:00,11547.027155592728
2024-12-23 04:35:00,11631.556884036801
2024-12-23 06:04:00,11611.357193756892
2024-12-23 06:07:00,11695.243621819323
2024-12-23 06:46:00,11778.29118560113
2024-12-23 08:59:00,11860.50827374512
2024-12-23 09:00:00,11769.155953585141
2024-12-23 09:39:00,11851.46439404929
2024-12-23 09:54:00,11932.949750108797
2024-12-23 11:04:00,12013.620252607709
2024-12-23 12:06:00,12093.484050081632
2024-12-23 14:05:00,12026.278664507323
2024-12-23 20:11:00,12026.278664507323
2024-12-23 20:57:00,12106.01587786225
2024-12-23 23:20:00,12184.955719083628
2024-12-24 02:24:00,12093.780202472948
2024-12-24 03:13:00,11382.22042069555
2024-12-24 03:54:00,11468.398216488595
2024-12-24 04:27:00,11465.083685881173
2024-12-24 06:35:00,11550.432849022362
2024-12-24 08:17:00,11437.771953676
2024-12-24 08:25:00,11523.39423413924
2024-12-24 08:26:00,11496.71139050458
2024-12-24 09:05:00,11050.28873850606
2024-12-24 09:38:00,10871.294513276182
2024-12-24 10:07:00,10962.58156814342
2024-12-24 10:35:00,10403.44835708158
2024-12-24 12:03:00,10499.413873510763
2024-12-24 13:26:00,10423.409184498858
2024-12-24 13:28:00,10519.17509265387
2024-12-25 21:15:00,10481.251793024478
2024-12-25 21:21:00,10576.439275094233
2024-12-26 05:04:00,10118.723468455904
2024-12-26 06:30:00,10100.757511125823
2024-12-26 07:19:00,10199.749936014565
2024-12-26 11:00:00,10297.752436654418
2024-12-26 11:48:00,10121.347935502678
2024-12-26 12:31:00,10051.61627387093
2024-12-26 13:30:00,9940.428455755373
2024-12-26 13:38:00,10041.02417119782
2024-12-26 19:39:00,10140.613929485842
2024-12-26 22:51:00,10239.207790190983
2024-12-26 23:04:00,10212.318555453216
2024-12-27 02:17:00,10310.195369898684
2024-12-27 03:37:00,10256.363121953682
2024-12-27 03:38:00,10353.799490734145
2024-12-27 03:54:00,10450.261495826804
2024-12-27 04:26:00,10545.758880868536
2024-12-27 04:56:00,10356.674058485907
2024-12-27 05:30:00,9633.424612872179
2024-12-27 06:29:00,8493.101320288302
2024-12-27 07:37:00,8608.17030708542
2024-12-27 08:16:00,8722.088604014565
2024-12-27 09:28:00,8695.236434024126
2024-12-27 09:54:00,8569.62794995774
2024-12-27 09:59:00,8683.931670458162
2024-12-27 11:32:00,8287.869278924223
2024-12-27 12:01:00,8404.990586134982
2024-12-27 14:00:00,8374.070561031336
2024-12-27 14:13:00,8064.04577599219
2024-12-27 14:27:00,8183.405318232268
2024-12-30 02:16:00,8301.571265049944
2024-12-30 03:02:00,8313.006679258107
2024-12-30 03:10:00,8429.876612465527
2024-12-30 04:10:00,8545.577846340871
2024-12-30 07:17:00,8228.378463624182
2024-12-30 07:37:00,8189.139725169597
2024-12-30 07:53:00,8307.248327917901
2024-12-30 10:49:00,8424.175844638723
2024-12-30 11:24:00,8539.934086192336
2024-12-30 13:15:00,8584.0112627839
2024-12-30 13:18:00,8698.171150156062
2024-12-30 20:49:00,8622.825624490433
2024-12-30 23:48:00,8575.420731259139
2024-12-31 01:54:00,8511.44308735419
2024-12-31 02:24:00,8626.328656480648
2024-12-31 05:15:00,8740.065369915841
2024-12-31 07:13:00,8642.479269788451
2024-12-31 07:27:00,8756.054477090567
2024-12-31 08:46:00,8868.493932319661
2024-12-31 09:03:00,8980.933387548755
2024-12-31 09:33:00,8960.694285607522
2024-12-31 09:49:00,9071.087342751447
2024-12-31 09:58:00,9180.376469323932
2024-12-31 10:38:00,9288.572704630693
2024-12-31 10:45:00,9260.34759976806
2024-12-31 11:37:00,9133.424435038067
2024-12-31 11:51:00,8956.842582107469
2024-12-31 12:00:00,9067.274156286394
2024-12-31 14:09:00,9176.60141472353
2024-12-31 14:25:00,9284.835400576294
