trade_id,timestamp,balance
279,2024-12-11 06:18:00,12613.405644374978
280,2024-12-11 06:43:00,12487.271587931227
281,2024-12-11 06:55:00,12362.398872051916
282,2024-12-11 07:44:00,12238.774883331396
283,2024-12-11 08:34:00,12116.387134498082
284,2024-12-11 08:39:00,11995.2232631531
285,2024-12-11 08:58:00,11875.27103052157
286,2024-12-11 09:14:00,11756.518320216353
287,2024-12-11 09:31:00,11638.95313701419
288,2024-12-11 09:57:00,11522.563605644049
289,2024-12-11 10:08:00,11593.471689371103
290,2024-12-11 10:10:00,11477.536972477392
291,2024-12-11 10:25:00,11362.761602752618
292,2024-12-11 10:57:00,11249.133986725092
293,2024-12-11 11:25:00,11244.243058904782
294,2024-12-11 11:26:00,11131.800628315734
295,2024-12-11 11:30:00,11020.482622032576
296,2024-12-11 11:52:00,11104.238289960029
297,2024-12-11 11:56:00,10993.195907060428
298,2024-12-11 12:21:00,10883.263947989824
299,2024-12-11 12:26:00,10774.431308509926
300,2024-12-11 12:30:00,10666.686995424827
301,2024-12-11 12:51:00,10560.020125470579
302,2024-12-11 13:30:00,10454.419924215874
303,2024-12-11 14:22:00,10872.596721184484
304,2024-12-11 14:39:00,10914.879041766873
305,2024-12-11 15:15:00,11024.02783218452
306,2024-12-11 15:21:00,11244.508388828315
307,2024-12-11 15:28:00,11132.063304940031
308,2024-12-11 20:02:00,11020.742671890632
309,2024-12-12 00:02:00,11037.697660616626
310,2024-12-12 00:36:00,11209.395179781768
311,2024-12-12 00:44:00,11224.341040021485
312,2024-12-12 00:55:00,11314.135768341675
313,2024-12-12 00:57:00,11200.994410658259
315,2024-12-12 02:49:00,11088.984466551676
314,2024-12-12 03:00:00,11248.99867241825
316,2024-12-12 03:28:00,11548.971970349387
317,2024-12-12 03:29:00,11433.482250645893
318,2024-12-12 04:02:00,11319.147428139435
319,2024-12-12 04:38:00,11205.95595385804
320,2024-12-12 05:35:00,11430.075072935233
321,2024-12-12 05:39:00,11525.325698543045
322,2024-12-12 05:41:00,11410.072441557615
323,2024-12-12 06:04:00,11666.79907149259
324,2024-12-12 06:06:00,11550.131080777664
325,2024-12-12 06:43:00,11634.13203409241
326,2024-12-12 07:04:00,12099.497315456189
327,2024-12-12 07:09:00,11978.502342301626
328,2024-12-12 07:31:00,11858.717318878611
329,2024-12-12 08:03:00,11740.130145689825
330,2024-12-12 08:28:00,12053.200282908203
331,2024-12-12 08:39:00,12463.009092527109
332,2024-12-12 08:46:00,12338.379001601837
333,2024-12-12 09:35:00,12528.200217011106
334,2024-12-12 09:40:00,12564.740800977394
335,2024-12-12 09:42:00,12640.129245783264
336,2024-12-12 09:43:00,12513.727953325431
337,2024-12-12 10:22:00,12388.590673792178
338,2024-12-12 11:07:00,12264.704767054256
339,2024-12-12 11:16:00,12142.057719383714
340,2024-12-12 12:06:00,12351.784170900328
341,2024-12-12 12:43:00,12323.059091433119
342,2024-12-12 12:53:00,12199.828500518788
343,2024-12-12 13:32:00,12183.915680735508
344,2024-12-12 13:36:00,12062.076523928154
345,2024-12-12 14:13:00,12389.475743863375
346,2024-12-12 15:42:00,12265.580986424742
347,2024-12-12 16:59:00,12449.56470122113
349,2024-12-12 19:11:00,12325.06905420892
348,2024-12-12 19:50:00,12374.86731301379
350,2024-12-12 21:01:00,12251.118639883653
351,2024-12-12 22:11:00,12128.607453484816
352,2024-12-12 22:24:00,12007.321378949968
353,2024-12-12 23:51:00,12029.152872366236
354,2024-12-13 00:11:00,11908.861343642573
355,2024-12-13 02:08:00,11789.772730206147
356,2024-12-13 03:37:00,11671.875002904086
357,2024-12-13 03:55:00,11555.156252875046
358,2024-12-13 04:04:00,11742.927541984263
359,2024-12-13 04:06:00,11625.49826656442
360,2024-12-13 05:21:00,11858.008231895696
361,2024-12-13 05:41:00,11901.128261829861
362,2024-12-13 05:51:00,12496.184674921355
363,2024-12-13 06:05:00,12604.484942103998
364,2024-12-13 06:18:00,12672.355245638413
365,2024-12-13 07:58:00,12911.721955833798
366,2024-12-13 08:23:00,12782.60473627546
367,2024-12-13 08:51:00,12654.778688912706
368,2024-12-13 09:10:00,12528.230902023579
369,2024-12-13 09:36:00,12402.948593003342
370,2024-12-13 09:54:00,12503.722550321505
371,2024-12-13 09:56:00,12378.68532481829
372,2024-12-13 10:20:00,12254.898471570108
373,2024-12-13 10:33:00,12132.349486854408
374,2024-12-13 10:50:00,12011.025991985864
375,2024-12-13 11:08:00,11890.915732066005
376,2024-12-13 11:34:00,11932.883669943887
377,2024-12-13 11:38:00,12012.436227743514
378,2024-12-13 12:05:00,12613.058039130723
379,2024-12-13 12:14:00,12672.804103526609
380,2024-12-13 12:15:00,12546.076062491342
381,2024-12-13 13:10:00,12420.615301866428
382,2024-12-13 13:58:00,12296.409148847764
383,2024-12-13 14:09:00,12173.445057359286
384,2024-12-13 14:28:00,12051.710606785693
385,2024-12-13 14:43:00,11931.193500717836
386,2024-12-13 15:22:00,11811.881565710657
387,2024-12-16 01:14:00,11870.94097353922
388,2024-12-16 02:10:00,11890.725875161781
389,2024-12-16 02:25:00,11985.851682163062
390,2024-12-16 02:37:00,12255.533345011656
391,2024-12-16 03:29:00,12132.97801156154
392,2024-12-16 04:16:00,12537.410611946885
393,2024-12-16 04:18:00,12412.036505827416
394,2024-12-16 05:03:00,12287.916140769143
395,2024-12-16 05:28:00,12165.036979361452
396,2024-12-16 05:55:00,12232.620518135676
397,2024-12-16 06:18:00,12463.681127922677
398,2024-12-16 06:39:00,12339.04431664345
399,2024-12-16 07:41:00,12429.530641632165
400,2024-12-16 08:07:00,12702.98031574801
401,2024-12-16 08:17:00,12782.373942721417
402,2024-12-16 08:28:00,12935.762430034089
403,2024-12-16 08:30:00,12806.404805733748
404,2024-12-16 08:56:00,12863.322160425883
405,2024-12-16 09:36:00,13004.818704190575
406,2024-12-16 09:43:00,12874.770517148669
407,2024-12-16 10:05:00,12746.022811977182
408,2024-12-16 10:31:00,12835.244971661037
409,2024-12-16 10:36:00,12706.892521944426
410,2024-12-16 10:56:00,12853.510512582257
411,2024-12-16 11:08:00,13003.468135229044
412,2024-12-16 12:13:00,12873.433453876754
413,2024-12-16 13:05:00,12744.699119337987
414,2024-12-16 14:16:00,12617.252128144608
415,2024-12-16 20:19:00,12491.079606863163
416,2024-12-16 21:07:00,12529.51369796121
417,2024-12-16 21:18:00,12404.218560981599
418,2024-12-16 22:50:00,12441.431216664547
419,2024-12-16 22:55:00,12317.016904497901
420,2024-12-17 00:07:00,12193.846735452922
421,2024-12-17 01:45:00,12239.573660710874
422,2024-12-17 02:00:00,12117.177924103766
423,2024-12-17 03:41:00,12216.96644818462
424,2024-12-17 03:56:00,12094.796783702774
425,2024-12-17 04:32:00,11973.848815865746
426,2024-12-17 04:33:00,11854.110327707089
427,2024-12-17 04:56:00,11735.569224430017
428,2024-12-17 05:48:00,11748.608745790503
429,2024-12-17 06:45:00,11631.122658332599
430,2024-12-17 07:37:00,11514.811431749273
431,2024-12-17 08:04:00,11399.66331743178
432,2024-12-17 08:30:00,11285.666684257461
433,2024-12-17 08:49:00,11172.810017414888
434,2024-12-17 09:29:00,11061.08191724074
435,2024-12-17 09:46:00,10950.471098068332
436,2024-12-17 09:56:00,10840.966387087648
437,2024-12-17 10:35:00,10827.41517910379
438,2024-12-17 10:38:00,11071.032020633556
439,2024-12-17 10:49:00,11772.197381940314
440,2024-12-17 11:01:00,11654.47540812091
441,2024-12-17 11:23:00,11697.412949098203
442,2024-12-17 11:48:00,12048.335337571149
443,2024-12-17 11:50:00,11927.851984195437
444,2024-12-17 12:12:00,11808.573464353482
445,2024-12-17 12:40:00,11950.276345925737
446,2024-12-17 12:49:00,12172.210049492898
447,2024-12-17 13:08:00,12195.032943335696
448,2024-12-17 13:11:00,12073.08261390234
450,2024-12-17 14:26:00,11952.351787763317
449,2024-12-17 14:28:00,11936.604288701705
451,2024-12-17 15:04:00,11950.647352570762
452,2024-12-17 15:35:00,12046.252531391316
453,2024-12-17 15:45:00,11925.790006077403
454,2024-12-17 16:30:00,11806.532106016628
455,2024-12-17 16:49:00,11688.466784956461
456,2024-12-17 20:07:00,12009.899621542827
457,2024-12-17 20:59:00,11889.800625327398
458,2024-12-17 23:27:00,11913.580226578046
459,2024-12-18 00:01:00,11794.444424312265
460,2024-12-18 00:38:00,11676.499980069142
461,2024-12-18 01:18:00,11559.734980268451
462,2024-12-18 03:53:00,11444.137630465766
463,2024-12-18 05:15:00,11329.696254161108
464,2024-12-18 06:13:00,11216.399291619497
465,2024-12-18 06:51:00,11395.861680285447
466,2024-12-18 07:00:00,11281.903063482592
467,2024-12-18 08:31:00,11264.089532329725
468,2024-12-18 08:35:00,11151.448637006428
469,2024-12-18 09:42:00,11173.751534280438
470,2024-12-18 09:44:00,11062.014018937634
471,2024-12-18 10:36:00,11188.437036296906
472,2024-12-18 10:37:00,11076.552665933938
473,2024-12-18 11:01:00,10965.787139274598
474,2024-12-18 11:20:00,10856.129267881852
475,2024-12-18 11:25:00,10747.567975203034
476,2024-12-18 11:41:00,10640.092295451004
477,2024-12-18 11:52:00,10533.691372496494
478,2024-12-18 12:37:00,10805.811732952678
479,2024-12-18 13:05:00,10697.75361562315
480,2024-12-18 13:24:00,10590.77607946692
481,2024-12-18 13:38:00,10484.86831867225
482,2024-12-18 14:31:00,10694.565685045678
483,2024-12-18 14:39:00,10785.058163919144
484,2024-12-18 15:05:00,11168.526898636246
485,2024-12-18 15:48:00,11535.492782448622
486,2024-12-18 16:49:00,11420.137854624136
487,2024-12-18 18:34:00,11420.137854624136
488,2024-12-18 18:36:00,11305.936476077895
489,2024-12-18 20:34:00,11192.877111317117
490,2024-12-18 22:13:00,11080.948340203946
491,2024-12-18 22:47:00,11114.191185224541
492,2024-12-18 22:50:00,11003.049273372295
493,2024-12-19 01:09:00,10893.018780638571
494,2024-12-19 02:36:00,10784.088592832186
495,2024-12-19 02:56:00,10878.44936801948
496,2024-12-19 03:32:00,10769.664874339285
497,2024-12-19 04:40:00,10827.359507594676
498,2024-12-19 06:12:00,10849.014226609866
499,2024-12-19 07:16:00,10740.524084343768
500,2024-12-19 08:20:00,10878.616536856764
501,2024-12-19 08:28:00,10769.830371488197
502,2024-12-19 08:55:00,11000.612450877226
503,2024-12-19 09:02:00,11047.153503554013
504,2024-12-19 09:05:00,10936.681968518473
505,2024-12-19 09:46:00,11082.504394765378
506,2024-12-19 09:47:00,10971.679350817723
507,2024-12-19 10:17:00,11132.59731462971
508,2024-12-19 10:37:00,11208.767717308752
509,2024-12-19 10:49:00,11227.448996837596
510,2024-12-19 10:50:00,11115.17450686922
511,2024-12-19 11:31:00,11004.022761800528
512,2024-12-19 11:45:00,10893.982534182524
513,2024-12-19 12:43:00,10785.042708840698
514,2024-12-19 13:13:00,11486.07048491496
515,2024-12-19 13:26:00,11371.20978006581
516,2024-12-19 15:03:00,11434.38316773285
517,2024-12-19 15:13:00,11486.357636677089
518,2024-12-19 15:44:00,11371.494060310317
519,2024-12-19 19:00:00,11257.779119707213
520,2024-12-19 20:05:00,11145.20132851014
521,2024-12-19 22:14:00,11033.749315225039
522,2024-12-20 01:49:00,10923.411822072789
523,2024-12-20 03:16:00,10935.548946319524
524,2024-12-20 03:44:00,10826.193456856328
525,2024-12-20 04:22:00,10888.057419466952
526,2024-12-20 04:36:00,11074.709832372124
527,2024-12-20 04:40:00,10963.962734048402
528,2024-12-20 05:05:00,10854.323106707918
529,2024-12-20 05:32:00,10745.77987564084
530,2024-12-20 07:03:00,10638.322076884431
531,2024-12-20 07:54:00,10996.156546743263
532,2024-12-20 07:58:00,11023.646938110118
533,2024-12-20 08:03:00,10913.410468729016
534,2024-12-20 08:22:00,11204.434747895106
535,2024-12-20 08:25:00,11092.390400416154
536,2024-12-20 08:34:00,10981.466496411993
537,2024-12-20 08:38:00,10871.651831447873
538,2024-12-20 09:04:00,10762.935313133394
539,2024-12-20 09:25:00,10935.142278143534
540,2024-12-20 09:49:00,11238.896230314223
541,2024-12-20 10:00:00,11233.78764111863
542,2024-12-20 10:23:00,11394.27032170604
543,2024-12-20 10:47:00,11280.32761848898
544,2024-12-20 11:12:00,11387.490730864638
545,2024-12-20 11:33:00,11273.615823555992
546,2024-12-20 12:22:00,11583.640258703786
547,2024-12-20 13:06:00,11596.510970102352
548,2024-12-20 13:07:00,11480.54586040133
549,2024-12-20 13:21:00,11365.740401797317
550,2024-12-20 13:50:00,11609.291981835791
551,2024-12-20 13:55:00,11632.510565799465
552,2024-12-20 15:16:00,11516.18546014147
553,2024-12-23 00:28:00,11585.282572902326
554,2024-12-23 00:42:00,11469.429747173303
555,2024-12-23 01:32:00,11354.73544970157
556,2024-12-23 02:16:00,11241.188095204554
557,2024-12-23 03:07:00,11128.776214252508
558,2024-12-23 03:37:00,11017.488452109983
559,2024-12-23 04:17:00,11237.838221152182
560,2024-12-23 04:35:00,11125.45983894066
561,2024-12-23 06:07:00,11014.205240551253
562,2024-12-23 07:03:00,10904.063188145741
563,2024-12-23 07:29:00,11612.827295374827
564,2024-12-23 07:36:00,11496.699022421079
565,2024-12-23 08:09:00,11381.732032196867
566,2024-12-23 08:55:00,11267.914711874899
567,2024-12-23 09:31:00,11403.12968841741
568,2024-12-23 09:32:00,11289.098391533236
569,2024-12-23 09:54:00,11176.207407617903
570,2024-12-23 10:38:00,11356.74614266402
571,2024-12-23 11:04:00,11243.17868123738
572,2024-12-23 11:30:00,11283.332890813224
573,2024-12-23 13:16:00,11361.448272365014
574,2024-12-23 13:18:00,11247.833789641365
575,2024-12-23 14:29:00,11360.312127537802
576,2024-12-23 14:30:00,11246.709006262423
577,2024-12-23 15:51:00,11134.241916199799
578,2024-12-23 16:49:00,11022.8994970378
579,2024-12-23 18:25:00,11133.128492008178
580,2024-12-23 18:44:00,11222.19351994423
581,2024-12-23 19:04:00,11109.971584744788
582,2024-12-23 22:34:00,11265.511186931164
583,2024-12-23 23:04:00,11265.511186931164
584,2024-12-23 23:07:00,11152.856075061853
585,2024-12-24 00:31:00,11041.327514311233
586,2024-12-24 01:02:00,10930.914239168122
587,2024-12-24 02:24:00,11058.4415719584
589,2024-12-24 03:54:00,10947.857156238815
588,2024-12-24 04:01:00,10954.000734889907
590,2024-12-24 04:13:00,10844.460727541007
591,2024-12-24 04:31:00,10736.016120265596
592,2024-12-24 04:57:00,10628.65595906294
593,2024-12-24 05:19:00,10522.36939947231
594,2024-12-24 05:38:00,10543.414138271255
595,2024-12-24 05:44:00,10437.979996888542
596,2024-12-24 06:21:00,10594.54969684188
597,2024-12-24 06:35:00,10488.60419987346
598,2024-12-24 07:55:00,10515.965776047036
599,2024-12-24 07:57:00,10410.806118286566
600,2024-12-24 08:18:00,10306.6980571037
601,2024-12-24 08:47:00,10353.546684635987
602,2024-12-24 08:52:00,10250.011217789626
603,2024-12-24 09:44:00,10147.51110561173
604,2024-12-24 10:50:00,10046.035994555612
605,2024-12-24 11:34:00,10062.779387879873
606,2024-12-24 11:36:00,9962.151594001074
607,2024-12-24 11:52:00,9862.530078061063
608,2024-12-24 12:32:00,9911.842728451375
