transition_type,direction,from_leg_id,to_leg_id,target_leg_id,entry_time,entry_price,stop_price,stop_leg_id,target_time,target_price,units,risk_eur,reward_eur,lvn_price_center,lvn_price_min,lvn_price_max,time_delta_minutes
HL_to_HH,long,2858,2859,2863,2024-12-24 10:36:00,70.38,70.25,2858,2024-12-24 11:23:00,70.63999999999999,769.2307692307961,100.0,200.0,70.382,70.364,70.4,14.0
HL_to_HH,long,2862,2863,2865,2024-12-24 11:24:00,70.32,70.14,2862,2024-12-24 11:34:00,70.67999999999998,555.5555555555784,100.0,200.0,70.31,70.292,70.328,11.0
HL_to_HH,long,2890,2891,2895,2024-12-25 18:05:00,70.22,70.14607142857142,2890,2024-12-25 18:21:00,70.36785714285715,1352.6570048308388,100.0,199.99999999999588,70.202,70.184,70.22,1700.0
HL_to_HH,long,2894,2895,2901,2024-12-25 18:22:00,70.27,70.22,2894,2024-12-25 20:03:00,70.36999999999999,2000.0000000001137,100.0,200.0,70.274,70.256,70.292,5.0
HL_to_HH,long,2932,2933,2935,2024-12-26 04:15:00,70.49,70.4,2932,2024-12-26 04:35:00,70.66999999999997,1111.1111111112446,100.0,200.00000000000003,70.49,70.472,70.508,14.0
HL_to_HH,long,3050,3051,3053,2024-12-27 02:49:00,69.79,69.6,3050,2024-12-27 02:59:00,70.17000000000003,526.3157894736512,100.0,200.00000000000003,69.77,69.752,69.788,39.0
HL_to_HH,long,3132,3133,3135,2024-12-27 10:56:00,70.33,70.14,3132,2024-12-27 11:16:00,70.71,526.3157894736905,100.0,200.0,70.31,70.292,70.328,12.0
HL_to_HH,long,3136,3137,3139,2024-12-27 11:29:00,70.47,70.28,3136,2024-12-27 11:32:00,70.85,526.3157894736905,100.0,200.0,70.49,70.472,70.508,9.0
HL_to_HH,long,3138,3139,3149,2024-12-27 11:33:00,70.49,70.41499999999999,3138,2024-12-27 12:14:00,70.64,1333.333333333328,100.0,200.0000000000068,70.49,70.472,70.508,2.0
HL_to_HH,long,3156,3157,3159,2024-12-27 13:05:00,70.39,70.27,3156,2024-12-27 13:15:00,70.63000000000001,833.3333333333018,100.0,200.0,70.382,70.364,70.4,4.0
HL_to_HH,long,3158,3159,3161,2024-12-27 13:17:00,70.48,70.36,3158,2024-12-27 13:21:00,70.72000000000001,833.3333333333018,100.0,200.0,70.49,70.472,70.508,8.0
HL_to_HH,long,3160,3161,3163,2024-12-27 13:22:00,70.57,70.49,3160,2024-12-27 13:37:00,70.72999999999999,1250.0000000000266,100.0,200.0,70.562,70.544,70.58,4.0
HL_to_HH,long,3162,3163,3165,2024-12-27 13:40:00,70.6,70.52,3162,2024-12-27 13:45:00,70.75999999999999,1250.0000000000266,100.0,200.0,70.562,70.544,70.58,7.0
HL_to_HH,long,3164,3165,3167,2024-12-27 13:46:00,70.62,70.57285714285715,3164,2024-12-27 13:53:00,70.71428571428572,2121.2121212122006,100.0,200.00000000001506,70.598,70.58,70.616,5.0
HL_to_HH,long,3232,3233,3239,2024-12-30 04:27:00,70.66,70.23,3232,2024-12-30 05:49:00,71.51999999999998,232.55813953488772,100.0,200.0,70.67,70.652,70.688,26.0
HL_to_HH,long,3248,3249,3251,2024-12-30 06:56:00,70.68,70.59,3248,2024-12-30 07:17:00,70.95,1111.111111111069,100.0,299.9999999999842,70.67,70.652,70.688,11.0
HL_to_HH,long,3250,3251,3255,2024-12-30 07:18:00,70.94,70.68,3250,2024-12-30 07:37:00,71.45999999999998,384.61538461539806,100.0,200.0,70.922,70.904,70.94,21.0
HL_to_HH,long,3266,3267,3269,2024-12-30 08:58:00,71.04,70.97,3266,2024-12-30 09:04:00,71.18000000000002,1428.5714285712777,100.0,200.0,71.03,71.012,71.048,2.0
HL_to_HH,long,3268,3269,3271,2024-12-30 09:05:00,71.09,70.97,3268,2024-12-30 09:10:00,71.33000000000001,833.3333333333018,100.0,200.0,71.102,71.084,71.12,4.0
HL_to_HH,long,3272,3273,3275,2024-12-30 09:14:00,71.16,71.08392857142857,3272,2024-12-30 09:17:00,71.31214285714285,1314.5539906103402,100.0,199.99999999999065,71.17399999999999,71.15599999999999,71.192,2.0
HL_to_HH,long,3274,3275,3277,2024-12-30 09:19:00,71.24,71.14892857142857,3274,2024-12-30 09:22:00,71.42214285714286,1098.0392156862636,100.0,200.00000000000557,71.21,71.192,71.228,3.0
HL_to_HH,long,3276,3277,3281,2024-12-30 09:23:00,71.21,71.1275,3276,2024-12-30 09:33:00,71.375,1212.1212121212184,100.0,200.0000000000086,71.21,71.192,71.228,2.0
HL_to_HH,long,3282,3283,3287,2024-12-30 09:38:00,71.21,71.11999999999999,3282,2024-12-30 09:57:00,71.39,1111.111111111069,100.0,200.0,71.21,71.192,71.228,3.0
HL_to_HH,long,3296,3297,3303,2024-12-30 10:42:00,71.38,71.22,3296,2024-12-30 11:13:00,71.69999999999999,625.0000000000133,100.0,200.0,71.39,71.372,71.408,4.0
HL_to_HH,long,3302,3303,3307,2024-12-30 11:14:00,71.38,71.21,3302,2024-12-30 11:54:00,71.72,588.2352941176412,100.0,200.0,71.39,71.372,71.408,11.0
HL_to_HH,long,3308,3309,3311,2024-12-30 12:05:00,71.41,71.21,3308,2024-12-30 12:11:00,71.81,499.9999999999929,100.0,200.0,71.39,71.372,71.408,6.0
HL_to_HH,long,3310,3311,3317,2024-12-30 12:17:00,71.47,71.39,3310,2024-12-30 13:06:00,71.63,1250.0000000000266,100.0,200.0,71.462,71.444,71.48,4.0
HL_to_HH,long,3338,3339,3343,2024-12-30 20:08:00,71.39,71.2,3338,2024-12-30 20:49:00,71.77,526.3157894736905,100.0,200.0,71.39,71.372,71.408,31.0
HL_to_HH,long,3438,3439,3441,2024-12-31 09:17:00,71.48,71.39750000000001,3438,2024-12-31 09:33:00,71.64500000000001,1212.1212121212184,100.0,200.0000000000086,71.49799999999999,71.47999999999999,71.51599999999999,3.0
HL_to_HH,long,3456,3457,3459,2024-12-31 11:11:00,71.73,71.6,3456,2024-12-31 11:18:00,71.99000000000002,769.2307692307121,100.0,200.0,71.714,71.696,71.732,8.0
HL_to_HH,long,3458,3459,3461,2024-12-31 11:20:00,71.75,71.68142857142857,3458,2024-12-31 11:37:00,71.88714285714286,1458.3333333333321,100.0,200.00000000000742,71.714,71.696,71.732,5.0
HL_to_HH,long,3486,3487,3493,2024-12-31 15:00:00,71.93,71.81,3486,2024-12-31 16:44:00,72.17000000000002,833.3333333333018,100.0,200.0,71.92999999999999,71.91199999999999,71.948,11.0
LH_to_LL,short,51,52,60,2024-12-02 03:05:00,68.39,68.57,51,2024-12-02 03:42:00,68.03000000000002,555.5555555555784,100.0,200.0,68.402,68.384,68.42,12.0
LH_to_LL,short,99,100,108,2024-12-02 07:53:00,68.67,68.86,99,2024-12-02 08:39:00,68.29,526.3157894736905,100.0,200.0,68.69,68.672,68.708,18.0
LH_to_LL,short,121,122,124,2024-12-02 09:47:00,68.38,68.63,121,2024-12-02 09:54:00,67.88,400.0,100.0,200.0,68.402,68.384,68.42,9.0
LH_to_LL,short,125,126,130,2024-12-02 10:00:00,68.29,68.39928571428572,125,2024-12-02 10:16:00,68.07142857142857,915.0326797385528,100.0,200.00000000000554,68.25800000000001,68.24000000000001,68.27600000000001,3.0
LH_to_LL,short,139,140,144,2024-12-02 10:55:00,68.3,68.39107142857142,139,2024-12-02 11:14:00,68.11785714285715,1098.0392156863186,100.0,200.0,68.33,68.312,68.348,3.0
LH_to_LL,short,145,146,148,2024-12-02 11:30:00,67.99,68.35,145,2024-12-02 11:45:00,67.27,277.7777777777782,100.0,200.0,67.97,67.952,67.988,13.0
LH_to_LL,short,147,148,150,2024-12-02 11:47:00,67.85,68.1,147,2024-12-02 12:05:00,67.35,400.0,100.0,200.0,67.898,67.88,67.916,13.0
LH_to_LL,short,149,150,158,2024-12-02 12:06:00,67.77,67.96,149,2024-12-02 12:52:00,67.39,526.3157894736905,100.0,200.0,67.79,67.772,67.808,16.0
LH_to_LL,short,165,166,174,2024-12-02 13:45:00,67.82,67.9,165,2024-12-02 14:14:00,67.65999999999997,1249.9999999998047,100.0,200.0,67.82600000000001,67.808,67.84400000000001,5.0
LH_to_LL,short,187,188,192,2024-12-02 20:41:00,68.06,68.14464285714286,187,2024-12-02 21:05:00,67.8907142857143,1181.4345991561513,100.0,199.9999999999964,68.042,68.024,68.06,2.0
LH_to_LL,short,191,192,196,2024-12-02 21:06:00,67.96,68.07,191,2024-12-02 21:40:00,67.74,909.0909090909138,100.0,200.0,67.97,67.952,67.988,9.0
LH_to_LL,short,245,246,254,2024-12-03 06:00:00,68.69,68.84,245,2024-12-03 06:51:00,68.38999999999999,666.6666666666414,100.0,200.0,68.69,68.672,68.708,5.0
LH_to_LL,short,263,264,270,2024-12-03 08:26:00,69.12,69.22928571428571,263,2024-12-03 08:59:00,68.90142857142858,915.0326797385912,100.0,200.00000000000094,69.122,69.104,69.14,2.0
LH_to_LL,short,325,326,328,2024-12-03 12:50:00,70.0,70.11,325,2024-12-03 12:56:00,69.78,909.0909090909138,100.0,200.0,70.022,70.004,70.04,3.0
LH_to_LL,short,327,328,330,2024-12-03 12:57:00,69.96,70.02642857142857,327,2024-12-03 13:02:00,69.82714285714285,1505.3763440860105,100.0,200.0000000000061,69.95,69.932,69.968,6.0
LH_to_LL,short,331,332,336,2024-12-03 13:15:00,69.82,69.98,331,2024-12-03 13:29:00,69.49999999999997,624.9999999999578,100.0,200.0,69.842,69.824,69.86,8.0
LH_to_LL,short,447,448,450,2024-12-04 06:07:00,70.21,70.28392857142856,447,2024-12-04 06:18:00,70.06214285714285,1352.6570048308665,100.0,200.0,70.202,70.184,70.22,7.0
LH_to_LL,short,449,450,452,2024-12-04 06:19:00,70.13,70.25,449,2024-12-04 06:33:00,69.88999999999999,833.3333333333018,100.0,200.0,70.13,70.112,70.148,6.0
LH_to_LL,short,459,460,462,2024-12-04 07:19:00,69.83,69.91,459,2024-12-04 07:23:00,69.67,1250.0000000000266,100.0,200.0,69.842,69.824,69.86,2.0
LH_to_LL,short,461,462,470,2024-12-04 07:24:00,69.81,69.89785714285715,461,2024-12-04 08:12:00,69.63428571428572,1138.2113821138503,100.0,199.99999999999653,69.806,69.788,69.824,4.0
LH_to_LL,short,495,496,498,2024-12-04 10:11:00,69.88,69.97857142857143,495,2024-12-04 10:19:00,69.63,1014.4927536231553,100.0,253.62318840578882,69.878,69.86,69.896,1.0
LH_to_LL,short,503,504,510,2024-12-04 10:51:00,69.7,69.88,503,2024-12-04 11:25:00,69.34000000000002,555.5555555555784,100.0,200.0,69.842,69.824,69.86,5.0
LH_to_LL,short,521,522,528,2024-12-04 12:34:00,69.24,69.34,521,2024-12-04 13:00:00,68.77,999.9999999999147,100.0,469.9999999999588,69.23,69.212,69.248,5.0
LH_to_LL,short,531,532,536,2024-12-04 13:18:00,68.68,68.83,531,2024-12-04 13:35:00,68.38000000000002,666.6666666667046,100.0,200.0,68.69,68.672,68.708,9.0
LH_to_LL,short,535,536,540,2024-12-04 13:36:00,68.72,68.82285714285713,535,2024-12-04 13:47:00,68.51428571428572,972.2222222222574,100.0,200.000000000001,68.69,68.672,68.708,7.0
LH_to_LL,short,539,540,548,2024-12-04 13:48:00,68.63,68.72,539,2024-12-04 14:29:00,68.44999999999999,1111.111111111069,100.0,200.0,68.618,68.6,68.636,3.0
LH_to_LL,short,589,590,604,2024-12-05 02:45:00,68.5,68.66,589,2024-12-05 03:54:00,68.18,625.0000000000133,100.0,200.0,68.51,68.492,68.528,19.0
LH_to_LL,short,635,636,638,2024-12-05 06:49:00,68.24,68.47785714285713,635,2024-12-05 06:53:00,67.7642857142857,420.42042042041794,100.0,200.00000000000043,68.25800000000001,68.24000000000001,68.27600000000001,3.0
LH_to_LL,short,637,638,640,2024-12-05 06:55:00,68.13,68.32,637,2024-12-05 06:57:00,67.75,526.3157894736905,100.0,200.0,68.25800000000001,68.24000000000001,68.27600000000001,3.0
LH_to_LL,short,639,640,644,2024-12-05 06:58:00,68.05,68.22035714285714,639,2024-12-05 07:03:00,67.70928571428571,587.0020964360575,100.0,199.99999999999883,68.15,68.132,68.168,3.0
LH_to_LL,short,687,688,692,2024-12-05 10:22:00,68.78,68.94,687,2024-12-05 10:38:00,68.46000000000001,625.0000000000133,100.0,200.0,68.762,68.744,68.78,15.0
LH_to_LL,short,691,692,694,2024-12-05 10:39:00,68.66,68.82,691,2024-12-05 10:44:00,68.34,625.0000000000133,100.0,200.0,68.69,68.672,68.708,3.0
LH_to_LL,short,693,694,700,2024-12-05 10:45:00,68.57,68.71,693,2024-12-05 11:08:00,68.28999999999999,714.2857142857114,100.0,200.0,68.51,68.492,68.528,4.0
LH_to_LL,short,701,702,704,2024-12-05 11:30:00,68.32,68.77,701,2024-12-05 11:34:00,67.41999999999999,222.2222222222208,100.0,200.0,68.402,68.384,68.42,17.0
LH_to_LL,short,703,704,706,2024-12-05 11:36:00,68.29,68.41214285714287,703,2024-12-05 11:37:00,68.0457142857143,818.7134502923972,100.0,199.99999999999582,68.33,68.312,68.348,2.0
LH_to_LL,short,705,706,712,2024-12-05 11:38:00,68.3,68.4275,705,2024-12-05 12:05:00,68.045,784.3137254901976,100.0,199.99999999999682,68.25800000000001,68.24000000000001,68.27600000000001,1.0
LH_to_LL,short,719,720,722,2024-12-05 12:47:00,68.27,68.42,719,2024-12-05 13:03:00,67.96999999999998,666.6666666666414,100.0,200.0,68.25800000000001,68.24000000000001,68.27600000000001,7.0
LH_to_LL,short,721,722,734,2024-12-05 13:05:00,68.25,68.34,721,2024-12-05 14:11:00,68.07,1111.111111111069,100.0,200.0,68.25800000000001,68.24000000000001,68.27600000000001,12.0
LH_to_LL,short,781,782,784,2024-12-06 02:18:00,68.15,68.27,781,2024-12-06 02:39:00,67.91000000000003,833.3333333334004,100.0,200.0,68.15,68.132,68.168,12.0
LH_to_LL,short,793,794,796,2024-12-06 03:52:00,68.14,68.36,793,2024-12-06 03:57:00,67.7,454.5454545454569,100.0,200.0,68.15,68.132,68.168,11.0
LH_to_LL,short,795,796,798,2024-12-06 03:58:00,68.1,68.18035714285713,795,2024-12-06 04:02:00,67.9392857142857,1244.4444444443973,100.0,200.0,68.042,68.024,68.06,2.0
LH_to_LL,short,797,798,802,2024-12-06 04:03:00,68.03,68.11035714285714,797,2024-12-06 04:21:00,67.86928571428571,1244.444444444421,100.0,200.0000000000038,68.006,67.988,68.024,4.0
LH_to_LL,short,801,802,806,2024-12-06 04:22:00,67.99,68.07464285714285,801,2024-12-06 04:46:00,67.82071428571427,1181.4345991561088,100.0,200.000000000006,67.97,67.952,67.988,3.0
LH_to_LL,short,805,806,810,2024-12-06 04:47:00,67.98,68.04,805,2024-12-06 05:06:00,67.86,1666.6666666666035,100.0,200.0,67.97,67.952,67.988,4.0
LH_to_LL,short,811,812,818,2024-12-06 05:16:00,67.92,67.99285714285715,811,2024-12-06 05:52:00,67.75,1372.5490196078867,100.0,233.3333333333431,67.898,67.88,67.916,7.0
LH_to_LL,short,817,818,820,2024-12-06 05:53:00,67.79,67.96,817,2024-12-06 06:03:00,67.45000000000003,588.2352941176904,100.0,200.00000000000003,67.79,67.772,67.808,22.0
LH_to_LL,short,865,866,870,2024-12-06 09:44:00,67.33,67.43821428571428,865,2024-12-06 09:55:00,67.11357142857143,924.0924092409324,100.0,199.99999999999625,67.286,67.268,67.304,3.0
LH_to_LL,short,871,872,874,2024-12-06 10:00:00,67.35,67.4517857142857,871,2024-12-06 10:06:00,67.14642857142857,982.4561403508743,100.0,199.99999999999304,67.358,67.34,67.376,1.0
LH_to_LL,short,877,878,880,2024-12-06 10:15:00,67.12,67.2207142857143,877,2024-12-06 10:23:00,66.91857142857144,992.9078014184422,100.0,199.99999999999397,67.14200000000001,67.12400000000001,67.16000000000001,2.0
LH_to_LL,short,881,882,890,2024-12-06 10:32:00,67.05,67.15714285714286,881,2024-12-06 11:24:00,66.83571428571429,933.3333333333334,100.0,199.99999999999432,67.034,67.016,67.052,5.0
LH_to_LL,short,927,928,930,2024-12-06 14:17:00,67.41,67.49,927,2024-12-06 14:22:00,67.25,1250.0000000000266,100.0,200.0,67.43,67.412,67.44800000000001,5.0
LH_to_LL,short,929,930,932,2024-12-06 14:23:00,67.37,67.43,929,2024-12-06 14:34:00,67.12,1666.6666666666035,100.0,416.6666666666509,67.358,67.34,67.376,4.0
LH_to_LL,short,933,934,940,2024-12-06 14:59:00,67.08,67.19,933,2024-12-08 18:01:00,66.86,909.0909090909138,100.0,200.0,67.07000000000001,67.052,67.08800000000001,17.0
LH_to_LL,short,1061,1062,1066,2024-12-09 11:23:00,68.6,68.68249999999999,1061,2024-12-09 11:34:00,68.435,1212.1212121212184,100.0,199.9999999999914,68.618,68.6,68.636,4.0
LH_to_LL,short,1085,1086,1088,2024-12-09 14:30:00,68.41,68.55,1085,2024-12-09 14:55:00,68.13,714.2857142857114,100.0,200.0,68.402,68.384,68.42,15.0
LH_to_LL,short,1087,1088,1090,2024-12-09 14:56:00,68.25,68.46,1087,2024-12-09 16:19:00,67.83000000000001,476.19047619049036,100.0,200.0,68.25800000000001,68.24000000000001,68.27600000000001,24.0
LH_to_LL,short,1115,1116,1118,2024-12-10 00:06:00,67.96,68.09,1115,2024-12-10 00:30:00,67.69999999999997,769.2307692307121,100.0,200.0,67.97,67.952,67.988,16.0
LH_to_LL,short,1155,1156,1166,2024-12-10 06:05:00,67.77,68.06,1155,2024-12-10 06:57:00,67.18999999999998,344.8275862068891,100.0,200.0,67.79,67.772,67.808,23.0
LH_to_LL,short,1291,1292,1294,2024-12-11 02:54:00,68.74,68.85,1291,2024-12-11 03:03:00,68.52,909.0909090909138,100.0,200.0,68.762,68.744,68.78,18.0
LH_to_LL,short,1293,1294,1298,2024-12-11 03:04:00,68.71,68.75,1293,2024-12-11 03:27:00,68.62999999999998,2499.9999999996094,100.0,200.0,68.726,68.708,68.744,6.0
LH_to_LL,short,1359,1360,1370,2024-12-11 09:42:00,69.32,69.46,1359,2024-12-11 10:26:00,69.03999999999999,714.2857142857114,100.0,200.0,69.23,69.212,69.248,6.0
LH_to_LL,short,1375,1376,1386,2024-12-11 10:48:00,69.2,69.48,1375,2024-12-11 11:31:00,68.64,357.1428571428557,100.0,200.0,69.23,69.212,69.248,6.0
LH_to_LL,short,1405,1406,1416,2024-12-11 13:19:00,69.84,70.01,1405,2024-12-11 14:29:00,69.5,588.2352941176412,100.0,200.0,69.842,69.824,69.86,19.0
LH_to_LL,short,1489,1490,1492,2024-12-12 05:40:00,70.35,70.40249999999999,1489,2024-12-12 05:48:00,70.24499999999999,1904.7619047618693,100.0,200.00000000000387,70.346,70.328,70.364,2.0
LH_to_LL,short,1491,1492,1494,2024-12-12 05:49:00,70.32,70.365,1491,2024-12-12 06:04:00,70.23,2222.2222222223636,100.0,199.99999999998872,70.31,70.292,70.328,2.0
LH_to_LL,short,1517,1518,1522,2024-12-12 08:40:00,70.13,70.29,1517,2024-12-12 09:06:00,69.80999999999997,624.9999999999578,100.0,200.0,70.13,70.112,70.148,8.0
LH_to_LL,short,1523,1524,1526,2024-12-12 09:18:00,69.93,70.06,1523,2024-12-12 09:35:00,69.67000000000002,769.2307692307961,100.0,200.0,69.95,69.932,69.968,8.0
LH_to_LL,short,1525,1526,1528,2024-12-12 09:39:00,69.78,70.02,1525,2024-12-12 09:40:00,69.30000000000001,416.66666666667555,100.0,200.0,69.842,69.824,69.86,14.0
LH_to_LL,short,1527,1528,1530,2024-12-12 09:41:00,69.73,69.82857142857144,1527,2024-12-12 09:42:00,69.53285714285715,1014.4927536232022,100.0,199.99999999999588,69.77,69.752,69.788,1.0
LH_to_LL,short,1529,1530,1534,2024-12-12 09:43:00,69.72,69.81964285714285,1529,2024-12-12 09:59:00,69.52071428571429,1003.5842293907044,100.0,199.99999999999798,69.734,69.716,69.752,1.0
LH_to_LL,short,1539,1540,1546,2024-12-12 10:22:00,69.39,69.5175,1539,2024-12-12 10:40:00,69.13499999999999,784.3137254901789,100.0,200.00000000000318,69.41,69.392,69.428,3.0
LH_to_LL,short,1555,1556,1576,2024-12-12 11:15:00,69.23,69.33178571428572,1555,2024-12-12 12:54:00,69.02642857142857,982.4561403508743,100.0,200.000000000007,69.23,69.212,69.248,6.0
LH_to_LL,short,1587,1588,1592,2024-12-12 13:58:00,70.17,70.24,1587,2024-12-12 14:13:00,69.98,1428.5714285715678,100.0,271.42857142859464,70.13,70.112,70.148,10.0
LH_to_LL,short,1657,1658,1674,2024-12-13 04:05:00,70.05,70.12928571428571,1657,2024-12-13 06:29:00,69.89142857142858,1261.26126126127,100.0,199.99999999999105,70.022,70.004,70.04,3.0
LH_to_LL,short,1687,1688,1694,2024-12-13 08:19:00,70.28,70.34535714285714,1687,2024-12-13 08:52:00,70.14928571428571,1530.0546448087446,100.0,200.00000000000776,70.31,70.292,70.328,6.0
LH_to_LL,short,1823,1824,1828,2024-12-16 04:02:00,70.69,70.75535714285714,1823,2024-12-16 04:10:00,70.55928571428572,1530.05464480878,100.0,199.99999999999065,70.67,70.652,70.688,7.0
LH_to_LL,short,1827,1828,1830,2024-12-16 04:12:00,70.66,70.72428571428571,1827,2024-12-16 04:16:00,70.53142857142856,1555.5555555555336,100.0,200.00000000000475,70.67,70.652,70.688,4.0
LH_to_LL,short,1829,1830,1836,2024-12-16 04:17:00,70.6,70.66535714285713,1829,2024-12-16 04:48:00,70.4692857142857,1530.0546448087089,100.0,200.0000000000031,70.562,70.544,70.58,4.0
LH_to_LL,short,1887,1888,1896,2024-12-16 10:03:00,70.83,70.92,1887,2024-12-16 10:41:00,70.64999999999999,1111.111111111069,100.0,200.0,70.85,70.832,70.868,7.0
LH_to_LL,short,1987,1988,1990,2024-12-17 03:33:00,69.81,69.98,1987,2024-12-17 03:41:00,69.47,588.2352941176412,100.0,200.0,69.842,69.824,69.86,4.0
LH_to_LL,short,1991,1992,1996,2024-12-17 03:51:00,69.62,69.71,1991,2024-12-17 04:03:00,69.44000000000003,1111.1111111112446,100.0,200.00000000000003,69.662,69.644,69.68,7.0
LH_to_LL,short,2009,2010,2014,2024-12-17 05:30:00,69.65,69.74,2009,2024-12-17 05:48:00,69.47000000000003,1111.1111111112446,100.0,200.00000000000003,69.662,69.644,69.68,7.0
LH_to_LL,short,2025,2026,2030,2024-12-17 07:35:00,69.46,69.51892857142856,2025,2024-12-17 07:58:00,69.34214285714286,1696.9696969697934,100.0,199.99999999999483,69.482,69.464,69.5,4.0
LH_to_LL,short,2029,2030,2034,2024-12-17 07:59:00,69.47,69.59,2029,2024-12-17 08:37:00,69.22999999999999,833.3333333333018,100.0,200.0,69.482,69.464,69.5,5.0
LH_to_LL,short,2047,2048,2052,2024-12-17 09:43:00,69.14,69.32,2047,2024-12-17 09:55:00,68.78000000000002,555.5555555555784,100.0,200.0,69.122,69.104,69.14,5.0
LH_to_LL,short,2057,2058,2062,2024-12-17 10:27:00,69.02,69.26,2057,2024-12-17 10:35:00,68.53999999999998,416.6666666666509,100.0,200.0,69.05,69.032,69.068,8.0
LH_to_LL,short,2061,2062,2064,2024-12-17 10:36:00,69.1,69.21357142857143,2061,2024-12-17 10:38:00,68.87285714285714,880.5031446540862,100.0,199.99999999999466,69.05,69.032,69.068,3.0
LH_to_LL,short,2063,2064,2066,2024-12-17 10:39:00,69.07,69.18035714285713,2063,2024-12-17 10:49:00,68.84928571428571,906.1488673139398,100.0,200.0,69.05,69.032,69.068,2.0
LH_to_LL,short,2067,2068,2076,2024-12-17 11:01:00,68.93,69.03500000000001,2067,2024-12-17 11:30:00,68.72,952.3809523809209,100.0,200.00000000000097,68.94200000000001,68.924,68.96000000000001,8.0
LH_to_LL,short,2169,2170,2190,2024-12-18 06:03:00,70.02,70.1,2169,2024-12-18 08:40:00,69.86,1250.0000000000266,100.0,200.0,70.022,70.004,70.04,9.0
LH_to_LL,short,2241,2242,2248,2024-12-18 12:45:00,70.13,70.27,2241,2024-12-18 13:57:00,69.85,714.2857142857114,100.0,200.0,70.13,70.112,70.148,6.0
LH_to_LL,short,2253,2254,2256,2024-12-18 14:32:00,70.04,70.17,2253,2024-12-18 14:39:00,69.78000000000002,769.2307692307961,100.0,200.0,69.95,69.932,69.968,5.0
LH_to_LL,short,2255,2256,2258,2024-12-18 14:40:00,69.97,70.06,2255,2024-12-18 15:05:00,69.65,1111.111111111069,100.0,355.5555555555345,69.95,69.932,69.968,6.0
LH_to_LL,short,2259,2260,2262,2024-12-18 15:16:00,69.65,69.72,2259,2024-12-18 15:48:00,69.42,1428.5714285715678,100.0,328.5714285714663,69.662,69.644,69.68,7.0
LH_to_LL,short,2381,2382,2384,2024-12-19 10:12:00,70.13,70.28,2381,2024-12-19 10:17:00,69.82999999999998,666.6666666666414,100.0,200.0,70.13,70.112,70.148,5.0
LH_to_LL,short,2383,2384,2390,2024-12-19 10:18:00,69.94,70.13,2383,2024-12-19 10:37:00,69.56,526.3157894736905,100.0,200.0,69.95,69.932,69.968,3.0
LH_to_LL,short,2391,2392,2394,2024-12-19 10:44:00,69.78,69.9,2391,2024-12-19 10:49:00,69.53999999999999,833.3333333333018,100.0,200.0,69.842,69.824,69.86,4.0
LH_to_LL,short,2393,2394,2396,2024-12-19 10:50:00,69.78,69.86464285714285,2393,2024-12-19 11:02:00,69.61071428571428,1181.4345991560874,100.0,200.0000000000024,69.77,69.752,69.788,6.0
LH_to_LL,short,2399,2400,2406,2024-12-19 11:22:00,69.45,69.61,2399,2024-12-19 11:37:00,69.13000000000001,625.0000000000133,100.0,200.0,69.482,69.464,69.5,2.0
LH_to_LL,short,2407,2408,2412,2024-12-19 11:45:00,69.38,69.49785714285714,2407,2024-12-19 11:58:00,69.1442857142857,848.4848484848419,100.0,200.00000000000603,69.41,69.392,69.428,3.0
LH_to_LL,short,2431,2432,2438,2024-12-19 14:15:00,69.29,69.47,2431,2024-12-19 15:03:00,68.93000000000002,555.5555555555784,100.0,200.0,69.23,69.212,69.248,18.0
LH_to_LL,short,2487,2488,2490,2024-12-20 04:08:00,68.79,68.86,2487,2024-12-20 04:22:00,68.65000000000002,1428.5714285715678,100.0,200.0,68.834,68.816,68.852,2.0
LH_to_LL,short,2489,2490,2492,2024-12-20 04:23:00,68.78,68.85,2489,2024-12-20 04:36:00,68.64000000000001,1428.5714285715678,100.0,200.0,68.762,68.744,68.78,13.0
LH_to_LL,short,2491,2492,2496,2024-12-20 04:37:00,68.68,68.81,2491,2024-12-20 04:56:00,68.42000000000002,769.2307692307961,100.0,200.0,68.69,68.672,68.708,10.0
LH_to_LL,short,2497,2498,2502,2024-12-20 05:04:00,68.65,68.71428571428572,2497,2024-12-20 05:31:00,68.52142857142857,1555.5555555554965,100.0,200.0,68.69,68.672,68.708,5.0
LH_to_LL,short,2533,2534,2538,2024-12-20 09:02:00,68.74,68.93,2533,2024-12-20 09:19:00,68.35999999999997,526.3157894736512,100.0,200.00000000000003,68.69,68.672,68.708,11.0
LH_to_LL,short,2543,2544,2548,2024-12-20 09:50:00,68.54,68.76,2543,2024-12-20 10:00:00,68.10000000000001,454.5454545454569,100.0,200.0,68.51,68.492,68.528,7.0
LH_to_LL,short,2637,2638,2640,2024-12-23 03:06:00,69.65,69.72,2637,2024-12-23 03:22:00,69.51000000000002,1428.5714285715678,100.0,200.0,69.662,69.644,69.68,5.0
LH_to_LL,short,2641,2642,2648,2024-12-23 03:34:00,69.59,69.66,2641,2024-12-23 04:05:00,69.45000000000002,1428.5714285715678,100.0,200.0,69.59,69.572,69.608,5.0
LH_to_LL,short,2661,2662,2666,2024-12-23 06:05:00,69.23,69.29,2661,2024-12-23 06:22:00,69.11,1666.6666666666035,100.0,200.0,69.23,69.212,69.248,12.0
